"ID1","ID2","Dist","DistM","BC_d110000_p0.5_beta0_Cauriga"
"48","71","439001.06298276706","439001.06298276706","0.0628946557918842"
"48","74","336824.71405762306","336824.71405762306","0.11973834541296983"
"48","66","438973.51002082054","438973.51002082054","0.06290557654312799"
"48","55","73260.54326852877","73260.54326852877","0.6302495382428157"
"48","54","43919.99999999977","43919.99999999977","0.7690507258275536"
"48","51","76209.08147983403","76209.08147983403","0.6186477808199692"
"48","53","17169.755385560973","17169.755385560973","0.8974548806414936"
"48","62","13634.074959453612","13634.074959453612","0.9206951097190038"
"48","52","47920.642733586115","47920.642733586115","0.7393645578539803"
"48","49","2380.0","2380.0","0.9851147132368052"
"48","73","415157.99558722175","415157.99558722175","0.0730909402927395"
"48","65","505627.01272776106","505627.01272776106","0.041331650701778605"
"46","108","796698.3153615913","796698.3153615913","0.006602774277597332"
"46","101","850019.6668901241","850019.6668901241","0.005181152378684521"
"46","100","758737.0163633758","758737.0163633758","0.00940105602041309"
"46","102","833686.5494896736","833686.5494896736","0.006097039655498008"
"46","97","769501.6073407502","769501.6073407502","0.009590857374690185"
"46","103","733177.8482742084","733177.8482742084","0.00985278187493794"
"46","92","656530.5915187793","656530.5915187793","0.017901047931652113"
"46","93","757984.8313126051","757984.8313126051","0.009823971445599137"
"46","96","600066.1580192627","600066.1580192627","0.025550598359837622"
"46","85","651175.406246273","651175.406246273","0.02125168979627531"
"46","83","664134.9368915919","664134.9368915919","0.01666062682488306"
"46","81","571918.0019023695","571918.0019023695","0.03256667115919861"
"46","80","605930.4944463505","605930.4944463505","0.02412179714078569"
"46","89","496264.91312604316","496264.91312604316","0.05100213125008425"
"46","70","585231.4592535153","585231.4592535153","0.03219617026527202"
"46","67","559006.5964727063","559006.5964727063","0.03826645110821589"
"46","63","892196.1618388633","892196.1618388633","0.010834425113981153"
"46","68","493370.9051008168","493370.9051008168","0.05221382145563331"
"46","50","294530.949816823","294530.949816823","0.15677488375131868"
"46","57","519716.2873145306","519716.2873145306","0.04087602581081143"
"46","113","881128.2515615969","881128.2515615969","0.003954182033774957"
"46","112","749265.2414198844","749265.2414198844","0.009110996080510705"
"46","99","672614.155366952","672614.155366952","0.017745045761728268"
"46","95","627361.0925934108","627361.0925934108","0.0192645416146893"
"46","94","641309.8162354903","641309.8162354903","0.01815400490999679"
"46","91","602042.974213634","602042.974213634","0.024455941147592822"
"46","90","601901.2471327822","601901.2471327822","0.02342333765295326"
"46","87","596850.8590929552","596850.8590929552","0.026073550791316208"
"46","69","480452.2224945987","480452.2224945987","0.05000261520395499"
"46","61","514193.4612575303","514193.4612575303","0.04042548318353183"
"46","60","464368.9939046312","464368.9939046312","0.055335860354228376"
"46","59","442397.77576294326","442397.77576294326","0.06356356550672583"
"46","58","471407.93586871173","471407.93586871173","0.05293508836916591"
"46","56","429436.0529811157","429436.0529811157","0.06897667407972581"
"46","64","339253.3094901208","339253.3094901208","0.1217314495098834"
"46","86","575463.6121424175","575463.6121424175","0.027561377538892477"
"46","84","527374.3300540886","527374.3300540886","0.03688082164479002"
"46","82","551878.0749404698","551878.0749404698","0.03461579687119007"
"46","79","500715.25131555443","500715.25131555443","0.043627144780970725"
"46","77","480724.009385842","480724.009385842","0.04993871932990144"
"46","72","458286.7050220846","458286.7050220846","0.056999138552571896"
"46","88","340908.6277875635","340908.6277875635","0.11968298735900967"
"46","71","452619.99999999907","452619.99999999907","0.0602421320035884"
"46","74","469613.13525070733","469613.13525070733","0.056963532133303116"
"46","66","418745.85669591906","418745.85669591906","0.07312690854109817"
"46","55","368470.05305723246","368470.05305723246","0.10128299550282634"
"46","54","305036.59190333175","305036.59190333175","0.15147894107836424"
"46","51","375222.72279274306","375222.72279274306","0.09706372096260282"
"46","53","311856.152737123","311856.152737123","0.1446998874920701"
"46","62","257234.3507387764","257234.3507387764","0.2047319809150912"
"46","52","246348.2204116763","246348.2204116763","0.21926079766832368"
"46","48","287368.0622477032","287368.0622477032","0.1688430510458028"
"46","49","295392.5972329026","295392.5972329026","0.16649221825280924"
"46","73","342583.7405657185","342583.7405657185","0.12001379222814144"
"46","65","390786.96562193515","390786.96562193515","0.09552611487325571"
"46","47","6817.037479726806","6817.037479726806","0.9767182793164109"
"49","108","890347.0087555738","890347.0087555738","0.003659687769857152"
"49","100","835408.0555632666","835408.0555632666","0.005173589536675662"
"49","97","887860.0034352252","887860.0034352252","0.0037174921813022833"
"49","103","841303.145899264","841303.145899264","0.004984932147190022"
"49","92","748814.4747532586","748814.4747532586","0.008928265744255886"
"49","96","703006.7331825484","703006.7331825484","0.015154914482038876"
"49","85","793341.3666890179","793341.3666890179","0.009496964073037682"
"49","83","824383.9535677527","824383.9535677527","0.005738341210839012"
"49","81","694084.4583334214","694084.4583334214","0.012605011877738366"
"49","80","760189.6355515502","760189.6355515502","0.008310696644349446"
"49","89","612779.5369462","612779.5369462","0.02103997698670958"
"49","70","769811.7717987944","769811.7717987944","0.007821771821876891"
"49","67","744007.4277182984","744007.4277182984","0.00962205902002433"
"49","68","670589.0485237582","670589.0485237582","0.014867726037076489"
"49","50","626554.4831856202","626554.4831856202","0.01929071133007434"
"49","57","851879.0385964424","851879.0385964424","0.005040342099493468"
"49","113","879442.9482348457","879442.9482348457","0.005301104899655046"
"49","112","726971.5964877844","726971.5964877844","0.010245735081777157"
"49","99","718480.5612540945","718480.5612540945","0.01080886264008951"
"49","95","568904.914374976","568904.914374976","0.02774049116495205"
"49","94","678185.0440698309","678185.0440698309","0.013933305960468522"
"49","91","628713.7514004275","628713.7514004275","0.019030014113635182"
"49","90","668402.3856929289","668402.3856929289","0.01593986008856508"
"49","87","682370.9073517121","682370.9073517121","0.01357059808476649"
"49","109","815392.1942231219","815392.1942231219","0.008955569841193403"
"49","69","237905.11238727046","237905.11238727046","0.22332648357591003"
"49","61","245910.5709399248","245910.5709399248","0.21234018874475274"
"49","60","219932.80428348974","219932.80428348974","0.2501058781445912"
"49","59","189089.29107699313","189089.29107699313","0.30376055492128257"
"49","58","194962.86851603267","194962.86851603267","0.2927234615251117"
"49","56","126932.74794157715","126932.74794157715","0.4493980992829368"
"49","64","85399.99999999977","85399.99999999977","0.5991482834203232"
"49","86","633024.3609846298","633024.3609846298","0.018520066408090233"
"49","84","543301.2712114698","543301.2712114698","0.03259732828229473"
"49","82","638164.6195927811","638164.6195927811","0.01792980313722997"
"49","79","529045.0994007969","529045.0994007969","0.035661200880921035"
"49","77","541786.5664632146","541786.5664632146","0.03335849064841857"
"49","72","497928.7263253641","497928.7263253641","0.04338605482002394"
"49","88","214973.72862747632","214973.72862747632","0.26050891354739064"
"49","71","452150.0857016389","452150.0857016389","0.057893479400920975"
"49","74","345555.8098194842","345555.8098194842","0.1133285726110625"
"49","66","453260.9544180917","453260.9544180917","0.057489642473599396"
"49","55","67943.100459134","67943.100459134","0.6517250938898647"
"49","54","51193.36773450226","51193.36773450226","0.7270215862628427"
"49","51","68341.31985848663","68341.31985848663","0.6500917604438835"
"49","53","18300.0","18300.0","0.894472523492801"
"49","62","28336.169465896408","28336.169465896408","0.8396220395452151"
"49","52","62748.45416422623","62748.45416422623","0.6734111470639079"
"49","73","430060.49527944275","430060.49527944275","0.06653969824174755"
"49","65","520612.35146700026","520612.35146700026","0.03760740162544485"
"52","108","821587.516519085","821587.516519085","0.005644347696020906"
"52","100","768076.313396005","768076.313396005","0.007907777861562243"
"52","97","817101.7401156347","817101.7401156347","0.00580616933076392"
"52","103","770941.2834321421","770941.2834321421","0.0077662985205924255"
"52","92","679169.1047154594","679169.1047154594","0.01384717426396877"
"52","93","861147.5878732974","861147.5878732974","0.004706271461096806"
"52","96","632189.4422560369","632189.4422560369","0.018617759184857446"
"52","85","720412.6701412175","720412.6701412175","0.015037100942993596"
"52","83","750589.9032760825","750589.9032760825","0.008828936760853931"
"52","81","621770.9128770813","621770.9128770813","0.02496151876368726"
"52","80","686471.1810411264","686471.1810411264","0.013224462530311515"
"52","89","540226.212710934","540226.212710934","0.0332351254951691"
"52","70","695091.1229471997","695091.1229471997","0.012525307141603513"
"52","67","669239.3530718283","669239.3530718283","0.015412782343675149"
"52","68","596107.6362537217","596107.6362537217","0.024397420015338265"
"52","57","796296.8353572674","796296.8353572674","0.01266944259818786"
"52","115","893010.3637136567","893010.3637136567","0.0035987808494428214"
"52","113","823391.0447047608","823391.0447047608","0.007546751912550188"
"52","112","672774.2114558183","672774.2114558183","0.017007623071183562"
"52","99","653788.9231242746","653788.9231242746","0.016248657506722403"
"52","95","519340.12024876225","519340.12024876225","0.037910102818206295"
"52","94","615305.4838045884","615305.4838045884","0.020707738047612258"
"52","91","565506.8961560051","565506.8961560051","0.02834087707510371"
"52","90","600606.6990135883","600606.6990135883","0.022717361600607985"
"52","87","612750.2075071039","612750.2075071039","0.02173716776262276"
"52","119","884379.6703339558","884379.6703339558","0.006027972072148096"
"52","109","802147.2386663171","802147.2386663171","0.00641787851748586"
"52","69","238205.17626617564","238205.17626617564","0.22290461594458189"
"52","61","262004.76102544361","262004.76102544361","0.19186168481218835"
"52","60","220506.18880203753","220506.18880203753","0.24920385371165643"
"52","59","193775.04199457643","193775.04199457643","0.29492268652766235"
"52","58","216427.94944276457","216427.94944276457","0.25569098251432376"
"52","56","171616.2148516275","171616.2148516275","0.34400348934741043"
"52","64","83483.67265519632","83483.67265519632","0.5928711408773467"
"52","86","565797.2750906451","565797.2750906451","0.028289067038438344"
"52","84","479968.0497699812","479968.0497699812","0.048584976895215674"
"52","82","568231.3197985474","568231.3197985474","0.027858487229176103"
"52","79","463771.6434841604","463771.6434841604","0.053805376451217"
"52","77","472710.41113984294","472710.41113984294","0.052585982754357274"
"52","72","430531.83482757624","430531.83482757624","0.06634236388643698"
"52","88","164213.94124738572","164213.94124738572","0.35530896326875855"
"52","71","389073.5195306916","389073.5195306916","0.08614841146164234"
"52","74","304906.01961916","304906.01961916","0.15280877176578836"
"52","66","385103.1348872656","385103.1348872656","0.08833092380241427"
"52","55","111698.56042044582","111698.56042044582","0.5018058007835628"
"52","54","46233.02823739743","46233.02823739743","0.7530998672924898"
"52","53","60690.0","60690.0","0.6845547953269808"
"52","62","3570.0","3570.0","0.9813238969260503"
"52","73","357257.01952515874","357257.01952515874","0.10527311245879903"
"52","65","446603.46046576876","446603.46046576876","0.05995270014110799"
"54","108","830569.2325146642","830569.2325146642","0.005333767349429595"
