"Coord1","Coord2","Cost","Length"
"-89922.38461543934-1779316.3541633526","-44702.384615439456-1776876.3541633526","45285.78143302807","45285.78143302807"
"-87542.38461543934-1776876.3541633526","-87542.38461543934-1795176.3541633526","18300.0","18300.0"
"442007.6153845603-1082696.354163354","443197.6153845603-1070496.354163354","12257.899493795827","12257.899493795827"
"243277.61538456043-976556.3541633543","256367.61538456043-974116.3541633543","13315.468448387386","13315.468448387386"
"175447.61538456043-952156.3541633543","213527.61538456043-946056.3541633543","38565.48197546609","38565.48197546609"
"39787.615384560544-880176.3541633545","65967.61538456054-877736.3541633545","26293.459262713986","26293.459262713986"
"-126812.38461543934-943616.3541633545","36217.615384560544-958256.3541633543","163686.01192527098","163686.01192527098"
"496747.6153845603-1179076.3541633538","506267.6153845603-1171756.354163354","12008.86339334396","12008.86339334396"
"-50652.384615439456-930196.3541633545","-33992.384615439456-925316.3541633545","17360.011520733504","17360.011520733504"
"428917.6153845603-1168096.354163354","519357.6153845603-1219336.3541633538","103946.7709936195","103946.7709936195"
"-310072.3846154392-2003796.3541633522","-270802.3846154393-2009896.3541633522","39740.94739686002","39740.94739686002"
"-325542.3846154392-856996.3541633545","-264852.3846154393-837476.3541633545","63751.91369676673","63751.91369676673"
"85007.61538456054-886276.3541633545","102857.61538456054-937516.3541633545","54260.11518601854","54260.11518601854"
"403927.6153845603-1243736.3541633538","443197.6153845603-1286436.3541633538","58012.26508248062","58012.26508248062"
"415827.6153845603-986316.3541633543","444387.6153845603-975336.3541633543","30597.941107205235","30597.941107205235"
"942997.6153845601-1340116.3541633536","951327.6153845601-1325476.3541633536","16843.94549979309","16843.94549979309"
"219477.61538456043-1081476.354163354","240897.61538456043-1080256.354163354","21454.715099483376","21454.715099483376"
"336097.6153845603-1081476.354163354","350377.6153845603-1076596.354163354","15090.818400603726","15090.818400603726"
"1000117.6153845601-1324256.3541633536","1003687.6153845601-1334016.3541633536","10392.425126023281","10392.425126023281"
"339667.6153845603-1077816.354163354","350377.6153845603-1076596.354163354","10779.262497963393","10779.262497963393"
"543157.6153845603-1125396.354163354","558627.6153845603-1098556.354163354","30979.13007171118","30979.13007171118"
"-175602.38461543934-2125796.354163352","-120862.38461543934-2184356.354163352","80160.72105464122","80160.72105464122"
"49307.615384560544-886276.3541633545","56447.615384560544-886276.3541633545","7140.0","7140.0"
"76677.61538456054-2427136.3541633515","79057.61538456054-2429576.3541633515","3408.518739863403","3408.518739863403"
"242087.61538456043-1081476.354163354","243277.61538456043-1094896.354163354","13472.657495832067","13472.657495832067"
"-223202.38461543934-2063576.354163352","-214872.38461543934-2037956.3541633522","26940.180029093866","26940.180029093866"
"402737.6153845603-1109536.354163354","419397.6153845603-1107096.354163354","16837.73143864695","16837.73143864695"
"519357.6153845603-1219336.3541633538","537207.6153845603-1308396.3541633536","90831.19563233746","90831.19563233746"
"-273182.3846154393-2030636.3541633522","-270802.3846154393-2029416.3541633522","2674.471910489994","2674.471910489994"
"832327.6153845601-1535316.354163353","839467.6153845601-1518236.354163353","18512.32022194949","18512.32022194949"
"443197.6153845603-992416.3541633543","447957.6153845603-981436.3541633543","11967.372309742854","11967.372309742854"
"451527.6153845603-1069276.354163354","462237.6153845603-1088796.354163354","22265.09600248784","22265.09600248784"
"-207732.38461543934-2073336.354163352","-204162.38461543934-2062356.354163352","11545.791441040325","11545.791441040325"
"910867.6153845601-636176.3541633552","910867.6153845601-643496.3541633552","7320.0","7320.0"
"583617.6153845603-1194936.3541633538","619317.6153845603-1181516.3541633538","38139.040365483765","38139.040365483765"
"-333872.3846154392-2218516.354163352","-280322.3846154393-2213636.354163352","53771.896935109085","53771.896935109085"
"461047.6153845603-1069276.354163354","462237.6153845603-1088796.354163354","19556.239413547788","19556.239413547788"
"-273182.3846154393-2030636.3541633522","-268422.3846154393-2026976.3541633522","6004.431696672051","6004.431696672051"
"326577.6153845603-1035116.3541633543","349187.6153845603-1036336.3541633543","22642.89071651409","22642.89071651409"
"432487.6153845603-1068056.354163354","437247.6153845603-1060736.354163354","8731.55198117723","8731.55198117723"
"-89922.38461543934-1779316.3541633526","-44702.384615439456-1786636.3541633526","45808.63237425878","45808.63237425878"
"866837.6153845601-1503596.3541633533","873977.6153845601-1491396.3541633533","14135.756081653362","14135.756081653362"
"-39942.384615439456-937516.3541633545","69537.61538456054-991196.3541633543","121932.00072171364","121932.00072171364"
"-168462.38461543934-2159956.354163352","-166082.38461543934-2127016.354163352","33025.86864868205","33025.86864868205"
"-552832.3846154391-1159556.354163354","-549262.3846154391-1165656.354163354","7067.878040826681","7067.878040826681"
"570527.6153845603-1673176.3541633529","606227.6153845603-1663416.3541633529","37010.101323827796","37010.101323827796"
"583617.6153845603-1194936.3541633538","613367.6153845603-1197376.3541633538","29849.892797127428","29849.892797127428"
"167117.61538456043-1092456.354163354","193297.61538456043-1113196.354163354","33399.700597460454","33399.700597460454"
"375367.6153845603-1082696.354163354","394407.6153845603-1066836.354163354","24780.258271454717","24780.258271454717"
"220667.61538456043-1175416.3541633538","300397.6153845603-1204696.3541633538","84936.39561460083","84936.39561460083"
"69537.61538456054-991196.3541633543","70727.61538456054-981436.3541633543","9832.278474494098","9832.278474494098"
"213527.61538456043-1129056.354163354","236137.61538456043-1149796.354163354","30681.585682620775","30681.585682620775"
"-593292.3846154391-2002576.3541633522","-586152.3846154391-2020876.3541633522","19643.563831443622","19643.563831443622"
"543157.6153845603-1125396.354163354","561007.6153845603-1122956.354163354","18015.995670514578","18015.995670514578"
"-149422.38461543934-2246576.3541633515","-147042.38461543934-2223396.354163352","23301.86258649678","23301.86258649678"
"-329112.3846154392-2223396.354163352","-326732.3846154392-2178256.354163352","45202.69903446032","45202.69903446032"
"223047.61538456043-917996.3541633545","273027.6153845604-913116.3541633545","50217.67417951572","50217.67417951572"
"326577.6153845603-1021696.3541633543","339667.6153845603-1041216.3541633543","23502.73388352938","23502.73388352938"
"528877.6153845603-1182736.3541633538","530067.6153845603-1190056.3541633538","7416.0973564267615","7416.0973564267615"
"290877.6153845603-921656.3541633545","328957.6153845603-905796.3541633545","41250.769689788816","41250.769689788816"
"799007.6153845601-1774436.3541633526","833517.6153845601-1796396.3541633526","40904.543757387146","40904.543757387146"
"-35182.384615439456-926536.3541633545","-31612.384615439456-900916.3541633545","25867.533705399903","25867.533705399903"
"-107772.38461543934-866756.3541633545","-33992.384615439456-925316.3541633545","94195.33958747632","94195.33958747632"
"393217.6153845603-1065616.354163354","394407.6153845603-1086356.354163354","20774.11129266424","20774.11129266424"
"583617.6153845603-1082696.354163354","788297.6153845601-1365736.3541633536","349292.9200542142","349292.9200542142"
"466997.6153845603-1133936.354163354","468187.6153845603-1164436.354163354","30523.205925983595","30523.205925983595"
"327767.6153845603-1019256.3541633543","328957.6153845603-1037556.3541633543","18338.65044107663","18338.65044107663"
"154027.61538456043-858216.3541633545","227807.61538456043-920436.3541633545","96513.29856553448","96513.29856553448"
"570527.6153845603-1212016.3541633538","571717.6153845603-1232756.3541633538","20774.11129266424","20774.11129266424"
"154027.61538456043-820396.3541633547","223047.61538456043-917996.3541633545","119538.78199145227","119538.78199145227"
"264697.6153845604-981436.3541633543","264697.6153845604-992416.3541633543","10980.0","10980.0"
"-350532.3846154392-2179476.354163352","-333872.3846154392-2218516.354163352","42446.16826051558","42446.16826051558"
"969177.6153845601-1359636.3541633536","988217.6153845601-1382816.3541633536","29997.233205747492","29997.233205747492"
"412257.6153845603-1049756.3541633543","428917.6153845603-1049756.3541633543","16660.0","16660.0"
"263507.6153845604-978996.3541633543","264697.6153845604-981436.3541633543","2714.7191383272047","2714.7191383272047"
"536017.6153845603-870416.3541633545","551487.6153845603-893596.3541633545","27868.141308670012","27868.141308670012"
"834707.6153845601-1545076.354163353","868027.6153845601-1515796.354163353","44356.9701399904","44356.9701399904"
"238517.61538456043-1079036.354163354","240897.61538456043-1080256.354163354","2674.471910489994","2674.471910489994"
"323007.6153845603-939956.3541633545","337287.6153845603-910676.3541633545","32576.629659926453","32576.629659926453"
"-257712.38461543928-2269756.3541633515","-254142.38461543928-2240476.3541633515","29496.835423482295","29496.835423482295"
"415827.6153845603-986316.3541633543","446767.6153845603-987536.3541633543","30964.043663578566","30964.043663578566"
"-605192.3846154391-2028196.3541633522","-593292.3846154391-2002576.3541633522","28248.79466455162","28248.79466455162"
"451527.6153845603-1024136.3541633543","487227.6153845603-1009496.3541633543","38585.22515160434","38585.22515160434"
"-39942.384615439456-937516.3541633545","-29232.384615439456-938736.3541633545","10779.262497963393","10779.262497963393"
"818047.6153845601-1536536.354163353","820427.6153845601-1526776.354163353","10045.994226556175","10045.994226556175"
"190917.61538456043-944836.3541633545","215907.61538456043-948496.3541633543","25256.5971579704","25256.5971579704"
"-130382.38461543934-1751256.3541633526","-111342.38461543934-1752476.3541633526","19079.046097748178","19079.046097748178"
"144507.61538456054-1703676.3541633529","215907.61538456043-1686596.3541633529","73414.48358464414","73414.48358464414"
"551487.6153845603-744756.3541633547","559817.6153845603-900916.3541633545","156382.01463083894","156382.01463083894"
"-262472.3846154393-2037956.3541633522","-214872.38461543934-2037956.3541633522","47599.99999999994","47599.99999999994"
"82627.61538456054-1080256.354163354","87387.61538456054-1071716.354163354","9776.972946674241","9776.972946674241"
"-29232.384615439456-938736.3541633545","70727.61538456054-981436.3541633543","108698.16741785475","108698.16741785475"
"452717.6153845603-1259596.3541633538","518167.6153845603-1208356.3541633538","83121.83888726235","83121.83888726235"
"420587.6153845603-708156.3541633547","420587.6153845603-713036.3541633547","4880.0","4880.0"
"904917.6153845601-2372236.3541633515","906107.6153845601-2368576.3541633515","3848.5971470134414","3848.5971470134414"
"-79212.38461543934-1812256.3541633526","-57792.38461543934-1837876.3541633524","33394.62232156531","33394.62232156531"
"-252952.38461543928-2239256.3541633515","-223202.38461543934-2234376.3541633515","30147.585309606417","30147.585309606417"
"794247.6153845601-1155896.354163354","796627.6153845601-1221776.3541633538","65922.97626776244","65922.97626776244"
"536017.6153845603-1214456.3541633538","576477.6153845603-1225436.3541633538","41923.406350152414","41923.406350152414"
"577667.6153845603-1182736.3541633538","614557.6153845603-1176636.3541633538","37390.936067448216","37390.936067448216"
"328957.6153845603-1037556.3541633543","339667.6153845603-1041216.3541633543","11318.113800452795","11318.113800452795"
"941807.6153845601-1358416.3541633536","947757.6153845601-1352316.3541633536","8521.296849658507","8521.296849658507"
"790677.6153845601-1163216.354163354","804957.6153845601-1154676.354163354","16638.810053606598","16638.810053606598"
"-172032.38461543934-2228276.3541633515","-149422.38461543934-2246576.3541633515","29087.834226700343","29087.834226700343"
"290877.6153845603-921656.3541633545","332527.6153845603-932636.3541633545","43072.9950200819","43072.9950200819"
"326577.6153845603-1021696.3541633543","327767.6153845603-1019256.3541633543","2714.7191383272047","2714.7191383272047"
"833517.6153845601-1524336.354163353","865647.6153845601-1514576.354163353","33579.67391146019","33579.67391146019"
"339667.6153845603-1098556.354163354","358707.6153845603-1093676.354163354","19655.431819219848","19655.431819219848"
"-149422.38461543934-2246576.3541633515","-141092.38461543934-2241696.3541633515","9654.185620755383","9654.185620755383"
"839467.6153845601-1518236.354163353","844227.6153845601-1548736.354163353","30869.20147979212","30869.20147979212"
"530067.6153845603-1144916.354163354","544347.6153845603-1152236.354163354","16046.831462939967","16046.831462939967"
"-676592.384615439-2125796.354163352","-671832.384615439-2106276.354163352","20091.98845311235","20091.98845311235"
"420587.6153845603-1168096.354163354","512217.6153845603-1316936.3541633536","174783.87368404405","174783.87368404405"
"342047.6153845603-1076596.354163354","350377.6153845603-1076596.354163354","8330.0","8330.0"
"-262472.3846154393-2263656.3541633515","-185122.38461543934-2249016.3541633515","78723.2627626675","78723.2627626675"
"-91112.38461543934-1790296.3541633526","-66122.38461543934-1800056.3541633526","26828.30035615376","26828.30035615376"
"-607572.3846154391-2026976.3541633522","-605192.3846154391-2028196.3541633522","2674.471910489994","2674.471910489994"
"818047.6153845601-1529216.354163353","818047.6153845601-1536536.354163353","7320.0","7320.0"
"377747.6153845603-1085136.354163354","394407.6153845603-1086356.354163354","16704.610142113463","16704.610142113463"
"-317212.3846154392-2231936.3541633515","-280322.3846154393-2213636.354163352","41179.63210131895","41179.63210131895"
"577667.6153845603-1182736.3541633538","607417.6153845603-1198596.3541633538","33713.529924942595","33713.529924942595"
"790677.6153845601-1163216.354163354","796627.6153845601-1153456.354163354","11430.664897546423","11430.664897546423"
"-200592.38461543934-2058696.354163352","-177982.38461543934-2064796.354163352","23418.413695210016","23418.413695210016"
"516977.6153845603-1035116.3541633543","518167.6153845603-1046096.3541633543","11044.297170938493","11044.297170938493"
"215907.61538456043-1180296.3541633538","300397.6153845603-1204696.3541633538","87942.70919183682","87942.70919183682"
"75487.61538456054-913116.3541633545","93337.61538456054-886276.3541633545","32233.648567917346","32233.648567917346"
"-346962.3846154392-2336856.3541633515","-345772.3846154392-2334416.3541633515","2714.7191383272047","2714.7191383272047"
"154027.61538456043-858216.3541633545","261127.61538456043-924096.3541633545","125740.14633361933","125740.14633361933"
"442007.6153845603-1081476.354163354","443197.6153845603-1070496.354163354","11044.297170938493","11044.297170938493"
"946567.6153845601-1314496.3541633536","958467.6153845601-1301076.3541633536","17936.175735089128","17936.175735089128"
"551487.6153845603-1041216.3541633543","741887.6153845601-1230316.3541633538","268348.5979095097","268348.5979095097"
"445577.6153845603-1069276.354163354","446767.6153845603-1090016.354163354","20774.11129266424","20774.11129266424"
"517.615384560544-682536.3541633547","11227.615384560544-691076.3541633547","13698.018104820858","13698.018104820858"
"887067.6153845601-1558496.354163353","895397.6153845601-1554836.354163353","9098.598793220855","9098.598793220855"
"797817.6153845601-1329136.3541633536","797817.6153845601-1330356.3541633536","1220.0","1220.0"
"442007.6153845603-1002176.3541633543","480087.6153845603-1013156.3541633543","39631.38655157046","39631.38655157046"
"330147.6153845603-615436.3541633552","352757.6153845603-628856.3541633552","26292.74614793974","26292.74614793974"
"-302932.3846154393-2327096.3541633515","-300552.3846154393-2329536.3541633515","3408.518739863403","3408.518739863403"
"835897.6153845601-1787856.3541633526","840657.6153845601-1784196.3541633526","6004.431696672051","6004.431696672051"
"-313642.3846154392-2024536.3541633522","-310072.3846154392-2003796.3541633522","21045.01128533791","21045.01128533791"
"159977.61538456043-1094896.354163354","177827.61538456043-1093676.354163354","17891.643300714444","17891.643300714444"
"634787.6153845603-1010716.3541633543","677627.6153845601-1019256.3541633543","43682.91656929491","43682.91656929491"
"434867.6153845603-1015596.3541633543","480087.6153845603-1013156.3541633543","45285.78143302818","45285.78143302818"
"-401702.3846154392-2135556.354163352","-386232.3846154392-2133116.354163352","15661.241968630713","15661.241968630713"
"537207.6153845603-1174196.3541633538","551487.6153845603-1182736.3541633538","16638.810053606598","16638.810053606598"
"258747.61538456043-925316.3541633545","264697.6153845604-921656.3541633545","6985.563685201073","6985.563685201073"
"-345772.3846154392-2334416.3541633515","-319592.3846154392-2324656.3541633515","27940.11453090341","27940.11453090341"
"406307.6153845603-1105876.354163354","422967.6153845603-1114416.354163354","18721.30337342996","18721.30337342996"
"415827.6153845603-977776.3541633543","428917.6153845603-996076.3541633543","22499.73555400152","22499.73555400152"
"-490952.38461543916-2367356.3541633515","-482622.38461543916-2361256.3541633515","10324.674329004281","10324.674329004281"
"461047.6153845603-1069276.354163354","466997.6153845603-1082696.354163354","14679.880789706707","14679.880789706707"
"396787.6153845603-728896.3541633547","397977.6153845603-733776.3541633547","5022.997113278087","5022.997113278087"
"547917.6153845603-1175416.3541633538","549107.6153845603-1192496.3541633538","17121.404732089013","17121.404732089013"
"209957.61538456043-1133936.354163354","238517.61538456043-1127836.354163354","29204.170934988037","29204.170934988037"
"-262472.3846154393-2255116.3541633515","-194642.38461543934-2234376.3541633515","70929.94078666634","70929.94078666634"
"422967.6153845603-970456.3541633543","442007.6153845603-993636.3541633543","29997.233205747492","29997.233205747492"
"451527.6153845603-1069276.354163354","466997.6153845603-1082696.354163354","20479.680173283956","20479.680173283956"
"887067.6153845601-1469436.3541633533","900157.6153845601-1460896.3541633533","15629.449766386531","15629.449766386531"
"517.615384560544-682536.3541633547","6467.615384560544-689856.3541633547","9433.180799709078","9433.180799709078"
"336097.6153845603-1081476.354163354","358707.6153845603-1081476.354163354","22610.0","22610.0"
"75487.61538456054-903356.3541633545","127847.61538456054-933856.3541633545","60595.54109008352","60595.54109008352"
"453907.6153845603-1142476.354163354","496747.6153845603-1179076.3541633538","56345.590776918674","56345.590776918674"
"346807.6153845603-1015596.3541633543","349187.6153845603-1020476.3541633543","5429.4382766544095","5429.4382766544095"
"339667.6153845603-1077816.354163354","358707.6153845603-1081476.354163354","19388.58427013174","19388.58427013174"
"73107.61538456054-1050976.3541633543","86197.61538456054-1075376.354163354","27689.494397695107","27689.494397695107"
"224237.61538456043-1124176.354163354","227807.61538456043-1149796.354163354","25867.533705399903","25867.533705399903"
"192107.61538456043-1185176.3541633538","198057.61538456043-1207136.3541633538","22751.79333591091","22751.79333591091"
"154027.61538456043-820396.3541633547","239707.61538456043-925316.3541633545","135459.47290610557","135459.47290610557"
"181397.61538456043-1186396.3541633538","198057.61538456043-1207136.3541633538","26602.69159314523","26602.69159314523"
"137367.61538456054-781356.3541633547","139747.61538456054-781356.3541633547","2380.0","2380.0"
"-207732.38461543934-2083096.354163352","-177982.38461543934-2064796.354163352","34927.81842600537","34927.81842600537"
"-11382.384615439456-1883016.3541633524","-6622.384615439456-1886676.3541633524","6004.431696672051","6004.431696672051"
"496747.6153845603-1030236.3541633543","500317.6153845603-1053416.3541633543","23453.30040740535","23453.30040740535"
"515787.6153845603-1203476.3541633538","549107.6153845603-1287656.3541633536","90534.49508336566","90534.49508336566"
"415827.6153845603-1171756.354163354","519357.6153845603-1219336.3541633538","113939.97235386701","113939.97235386701"
"869217.6153845601-1506036.3541633533","877547.6153845601-1501156.3541633533","9654.185620755383","9654.185620755383"
"-125622.38461543934-941176.3541633545","70727.61538456054-978996.3541633543","199959.18308494845","199959.18308494845"
"869217.6153845601-1491396.3541633533","869217.6153845601-1506036.3541633533","14640.0","14640.0"
"239707.61538456043-925316.3541633545","273027.6153845604-913116.3541633545","35483.26929695177","35483.26929695177"
"839467.6153845601-1518236.354163353","844227.6153845601-1515796.354163353","5348.943820979988","5348.943820979988"
"315867.6153845603-1121736.354163354","336097.6153845603-1121736.354163354","20230.0","20230.0"
"411067.6153845603-1176636.3541633538","518167.6153845603-1208356.3541633538","111698.56042044588","111698.56042044588"
"-586152.3846154391-2020876.3541633522","-586152.3846154391-2022096.3541633522","1220.0","1220.0"
"54067.615384560544-1053416.3541633543","73107.61538456054-1050976.3541633543","19195.707853580185","19195.707853580185"
"-226772.38461543934-927756.3541633545","-211302.38461543934-855776.3541633545","73623.64633730116","73623.64633730116"
"295637.6153845603-939956.3541633545","339667.6153845603-920436.3541633545","48162.96606314856","48162.96606314856"
"154027.61538456043-820396.3541633547","262317.6153845604-866756.3541633545","117796.32294770486","117796.32294770486"
"616937.6153845603-1646336.3541633529","618127.6153845603-1647556.3541633529","1704.2593699317015","1704.2593699317015"
"800197.6153845601-1715876.3541633529","826377.6153845601-1680496.3541633529","44012.91628601767","44012.91628601767"
"-398132.3846154392-2158736.354163352","-386232.3846154392-2133116.354163352","28248.79466455162","28248.79466455162"
"420587.6153845603-1108316.354163354","422967.6153845603-1114416.354163354","6547.854610481207","6547.854610481207"
"783537.6153845601-1192496.3541633538","796627.6153845601-1153456.354163354","41176.081649423395","41176.081649423395"
"544347.6153845603-1022916.3541633543","668107.6153845601-1179076.3541633538","199254.81976604683","199254.81976604683"
"290877.6153845603-933856.3541633545","298017.6153845603-941176.3541633545","10225.55621959021","10225.55621959021"
"198057.61538456043-1207136.3541633538","204007.61538456043-1203476.3541633538","6985.563685201073","6985.563685201073"
"56447.615384560544-886276.3541633545","60017.615384560544-885056.3541633545","3772.7046001509316","3772.7046001509316"
"409877.6153845603-1241296.3541633538","443197.6153845603-1286436.3541633538","56105.63251581787","56105.63251581787"
"102857.61538456054-937516.3541633545","134987.61538456054-915556.3541633545","38917.58599913412","38917.58599913412"
"209957.61538456043-1133936.354163354","245657.61538456043-1133936.354163354","35700.0","35700.0"
"415827.6153845603-978996.3541633543","417017.6153845603-988756.3541633543","9832.278474494098","9832.278474494098"
"-291032.3846154393-892376.3541633545","-251762.38461543928-874076.3541633545","43324.62232957144","43324.62232957144"
"909677.6153845601-2192896.354163352","912057.6153845601-2192896.354163352","2380.0","2380.0"
"551487.6153845603-1041216.3541633543","797817.6153845601-1323036.3541633536","374300.65629116853","374300.65629116853"
"-346962.3846154392-2339296.3541633515","-332682.3846154392-2325876.3541633515","19596.295568295554","19596.295568295554"
"262317.6153845604-866756.3541633545","273027.6153845604-913116.3541633545","47581.02247745418","47581.02247745418"
"436057.6153845603-1019256.3541633543","439627.6153845603-1022916.3541633543","5112.778109795105","5112.778109795105"
"61207.615384560544-865536.3541633545","63587.615384560544-867976.3541633545","3408.518739863403","3408.518739863403"
"375367.6153845603-1082696.354163354","384887.6153845603-1087576.354163354","10697.887641959976","10697.887641959976"
"-204162.38461543934-2062356.354163352","-191072.38461543934-2058696.354163352","13592.045467846257","13592.045467846257"
"869217.6153845601-1517016.354163353","870407.6153845601-1520676.354163353","3848.5971470134414","3848.5971470134414"
"455097.6153845603-1137596.354163354","455097.6153845603-1151016.354163354","13420.0","13420.0"
"388457.6153845603-637396.3541633552","395597.6153845603-636176.3541633552","7243.479826713125","7243.479826713125"
"75487.61538456054-903356.3541633545","125467.61538456054-935076.3541633545","59195.93567129419","59195.93567129419"
"-179172.38461543934-2128236.354163352","-149422.38461543934-2173376.354163352","54061.835891874776","54061.835891874776"
"489607.6153845603-1043656.3541633543","511027.6153845603-1053416.3541633543","23538.7765187573","23538.7765187573"
"840657.6153845601-1784196.3541633526","845417.6153845601-1785416.3541633526","4913.857954804962","4913.857954804962"
"226617.61538456043-837476.3541633545","265887.6153845604-920436.3541633545","91785.04507816075","91785.04507816075"
"553867.6153845603-1209576.3541633538","575287.6153845603-1215676.3541633538","22271.650140930284","22271.650140930284"
"549107.6153845603-1130276.354163354","551487.6153845603-1148576.354163354","18454.116072031193","18454.116072031193"
"428917.6153845603-996076.3541633543","434867.6153845603-970456.3541633543","26301.842140808312","26301.842140808312"
"783537.6153845601-1192496.3541633538","804957.6153845601-1154676.354163354","43464.569479059406","43464.569479059406"
"295637.6153845603-939956.3541633545","333717.6153845603-907016.3541633545","50350.07447859437","50350.07447859437"
"-260092.38461543928-2044056.3541633522","-210112.38461543934-2058696.354163352","52080.034562200395","52080.034562200395"
"-12572.384615439456-1881796.3541633524","11227.615384560544-1764676.3541633526","119513.74146933877","119513.74146933877"
"295637.6153845603-939956.3541633545","328957.6153845603-936296.3541633545","33520.41169198255","33520.41169198255"
"953707.6153845601-1504816.3541633533","1016777.6153845601-1548736.354163353","76855.65236207405","76855.65236207405"
"-262472.3846154393-2040396.3541633522","-212492.38461543934-2040396.3541633522","49979.99999999994","49979.99999999994"
"543157.6153845603-1014376.3541633543","782347.6153845601-1364516.3541633536","424039.9458777432","424039.9458777432"
"866837.6153845601-1503596.3541633533","875167.6153845601-1506036.3541633533","8680.005760366752","8680.005760366752"
"-345772.3846154392-2334416.3541633515","-300552.3846154393-2329536.3541633515","45482.55489745486","45482.55489745486"
"577667.6153845603-1182736.3541633538","620507.6153845603-1190056.3541633538","43460.87896027875","43460.87896027875"
"574097.6153845603-946056.3541633543","576477.6153845603-963136.3541633543","17245.022470266602","17245.022470266602"
"240897.61538456043-1080256.354163354","244467.61538456043-1091236.354163354","11545.791441040325","11545.791441040325"
"39787.615384560544-866756.3541633545","61207.615384560544-865536.3541633545","21454.715099483376","21454.715099483376"
"167117.61538456043-1092456.354163354","183777.61538456043-1116856.354163354","29545.145117260807","29545.145117260807"
"1000117.6153845601-1318156.3541633536","1006067.6153845601-1335236.3541633536","18086.705062006182","18086.705062006182"
"93337.61538456054-886276.3541633545","133797.61538456054-926536.3541633545","57077.83457700546","57077.83457700546"
"967987.6153845601-2508876.354163351","970367.6153845601-2507656.354163351","2674.471910489994","2674.471910489994"
"420587.6153845603-1168096.354163354","547917.6153845603-1292536.3541633536","178040.00252752157","178040.00252752157"
"539587.6153845603-1124176.354163354","564577.6153845603-1115636.354163354","26408.93220105652","26408.93220105652"
"543157.6153845603-1014376.3541633543","547917.6153845603-1004616.3541633543","10858.876553308819","10858.876553308819"
"-319592.3846154392-2324656.3541633515","-302932.3846154393-2327096.3541633515","16837.731438646893","16837.731438646893"
"361087.6153845603-1158336.354163354","396787.6153845603-1185176.3541633538","44664.03027045351","44664.03027045351"
"420587.6153845603-1168096.354163354","549107.6153845603-1276676.3541633538","168246.86267505836","168246.86267505836"
"213527.61538456043-1144916.354163354","236137.61538456043-1149796.354163354","23130.639852801305","23130.639852801305"
"788297.6153845601-1365736.3541633536","791867.6153845601-1362076.3541633536","5112.778109795105","5112.778109795105"
"442007.6153845603-1002176.3541633543","443197.6153845603-1024136.3541633543","21992.21907857413","21992.21907857413"
"356327.6153845603-1097336.354163354","358707.6153845603-1093676.354163354","4365.775990588615","4365.775990588615"
"941807.6153845601-1338896.3541633536","951327.6153845601-1325476.3541633536","16453.777681736192","16453.777681736192"
"408687.6153845603-1054636.3541633543","437247.6153845603-1055856.3541633543","28586.045546734862","28586.045546734862"
"409877.6153845603-1052196.3541633543","437247.6153845603-1060736.354163354","28671.38817706593","28671.38817706593"
"394407.6153845603-1086356.354163354","396787.6153845603-1082696.354163354","4365.775990588615","4365.775990588615"
"794247.6153845601-1155896.354163354","799007.6153845601-1218116.3541633538","62401.810871159585","62401.810871159585"
"394407.6153845603-1086356.354163354","397977.6153845603-1071716.354163354","15068.991339834263","15068.991339834263"
"576477.6153845603-963136.3541633543","643117.6153845603-1016816.3541633543","85571.21011181272","85571.21011181272"
"552677.6153845603-1043656.3541633543","790677.6153845601-1364516.3541633536","399493.6039538048","399493.6039538048"
"-220822.38461543934-2034296.3541633522","-210112.38461543934-2058696.354163352","26647.027976868052","26647.027976868052"
"419397.6153845603-1241296.3541633538","428917.6153845603-1248616.3541633538","12008.863393344101","12008.863393344101"
"434867.6153845603-1015596.3541633543","443197.6153845603-1024136.3541633543","11929.81558952191","11929.81558952191"
"161167.61538456043-1093676.354163354","194487.61538456043-1105876.354163354","35483.26929695177","35483.26929695177"
"313487.6153845603-942396.3541633545","323007.6153845603-939956.3541633545","9827.715909609924","9827.715909609924"
"39787.615384560544-880176.3541633545","64777.615384560544-880176.3541633545","24990.0","24990.0"
"576477.6153845603-963136.3541633543","677627.6153845601-1026576.3541633543","119398.30861448562","119398.30861448562"
"415827.6153845603-978996.3541633543","443197.6153845603-992416.3541633543","30483.000180428437","30483.000180428437"
"75487.61538456054-903356.3541633545","123087.61538456054-936296.3541633545","57886.12614435345","57886.12614435345"
"397977.6153845603-733776.3541633547","407497.6153845603-733776.3541633547","9520.0","9520.0"
"301587.6153845603-1208356.3541633538","302777.6153845603-1219336.3541633538","11044.297170938493","11044.297170938493"
"-255332.38461543928-2048936.3541633522","-210112.38461543934-2058696.354163352","46261.27970560251","46261.27970560251"
"469377.6153845603-2290496.3541633515","499127.6153845603-2288056.3541633515","29849.892797127428","29849.892797127428"
"950137.6153845601-1513356.3541633533","994167.6153845601-1537756.354163353","50338.860734029215","50338.860734029215"
"844227.6153845601-1795176.3541633526","846607.6153845601-1792736.3541633526","3408.518739863403","3408.518739863403"
"468187.6153845603-1164436.354163354","493177.6153845603-1179076.3541633538","28962.556862266032","28962.556862266032"
"865647.6153845601-1495056.3541633533","869217.6153845601-1506036.3541633533","11545.791441040325","11545.791441040325"
"85007.61538456054-931416.3541633545","134987.61538456054-922876.3541633545","50704.35878699187","50704.35878699187"
