"Coord1","Coord2","Cost","Length"
"458867.6153845603-1133656.354163354","496867.6153845603-1179656.3541633538","59665.73556070501","59665.73556070501"
"82867.61538456054-1080656.354163354","87867.61538456054-1071656.354163354","10295.630140987001","10295.630140987001"
"-125132.38461543934-940656.3541633545","70867.61538456054-986656.3541633543","201325.60691576204","201325.60691576204"
"818867.6153845601-2576656.354163351","820867.6153845601-2578656.354163351","2828.42712474619","2828.42712474619"
"352867.6153845603-1098656.354163354","353867.6153845603-1078656.354163354","20024.984394500785","20024.984394500785"
"290867.6153845603-933656.3541633545","291867.6153845603-935656.3541633545","2236.06797749979","2236.06797749979"
"575867.6153845603-962656.3541633543","631867.6153845603-1007656.3541633543","71840.10022264723","71840.10022264723"
"396867.6153845603-628656.3541633552","396867.6153845603-633656.3541633552","5000.0","5000.0"
"403867.6153845603-1119656.354163354","407867.6153845603-1124656.354163354","6403.1242374328485","6403.1242374328485"
"143867.61538456054-844656.3541633545","274867.6153845604-910656.3541633545","146686.74105044384","146686.74105044384"
"360867.6153845603-1158656.354163354","396867.6153845603-1183656.3541633538","43829.21400162212","43829.21400162212"
"560867.6153845603-1122656.354163354","562867.6153845603-1120656.354163354","2828.42712474619","2828.42712474619"
"454867.6153845603-1151656.354163354","466867.6153845603-1163656.354163354","16970.56274847714","16970.56274847714"
"-316132.3846154392-2008656.3541633522","-269132.3846154393-2010656.3541633522","47042.53394535625","47042.53394535625"
"301867.6153845603-942656.3541633543","327867.6153845603-937656.3541633545","26476.40458974741","26476.40458974741"
"-73132.38461543934-833656.3541633545","-33132.384615439456-923656.3541633545","98488.578017961","98488.578017961"
"539867.6153845603-1096656.354163354","555867.6153845603-1096656.354163354","16000.0","16000.0"
"541867.6153845603-1124656.354163354","547867.6153845603-1124656.354163354","6000.0","6000.0"
"496867.6153845603-1180656.3541633538","548867.6153845603-1287656.3541633536","118966.3818059537","118966.3818059537"
"218867.61538456043-1686656.3541633529","284867.6153845604-1755656.3541633526","95482.98277703712","95482.98277703712"
"441867.6153845603-993656.3541633543","445867.6153845603-988656.3541633543","6403.1242374328485","6403.1242374328485"
"782867.6153845601-1192656.3541633538","783867.6153845601-1211656.3541633538","19026.29759044045","19026.29759044045"
"798867.6153845601-1723656.3541633529","828867.6153845601-1680656.3541633529","52430.90691567332","52430.90691567332"
"442867.6153845603-1085656.354163354","464867.6153845603-1086656.354163354","22022.71554554524","22022.71554554524"
"263867.6153845604-980656.3541633543","263867.6153845604-986656.3541633543","6000.0","6000.0"
"56867.615384560544-1000656.3541633543","69867.61538456054-991656.3541633543","15811.388300841896","15811.388300841896"
"451867.6153845603-1023656.3541633543","494867.6153845603-1000656.3541633543","48764.741360946435","48764.741360946435"
"989867.6153845601-1469656.3541633533","991867.6153845601-1470656.3541633533","2236.06797749979","2236.06797749979"
"-122132.38461543934-1753656.3541633526","-111132.38461543934-1752656.3541633526","11045.36101718726","11045.36101718726"
"-103132.38461543934-876656.3541633545","-64132.38461543934-846656.3541633545","49203.65840057017","49203.65840057017"
"534867.6153845603-1118656.354163354","562867.6153845603-1102656.354163354","32249.0309931942","32249.0309931942"
"890867.6153845601-1525656.354163353","892867.6153845601-1536656.354163353","11180.339887498949","11180.339887498949"
"-336132.3846154392-2327656.3541633515","-301132.3846154392-2329656.3541633515","35057.09628591621","35057.09628591621"
"556867.6153845603-1005656.3541633543","585867.6153845603-1084656.354163354","84154.61959987677","84154.61959987677"
"419867.6153845603-1167656.354163354","517867.6153845603-1208656.3541633538","106230.88063270482","106230.88063270482"
"868867.6153845601-1506656.3541633533","876867.6153845601-1503656.3541633533","8544.003745317532","8544.003745317532"
"975867.6153845601-2657656.354163351","1009867.6153845601-2603656.354163351","63812.22453417527","63812.22453417527"
"-266132.3846154393-842656.3541633545","-265132.3846154393-840656.3541633545","2236.06797749979","2236.06797749979"
"39867.615384560544-879656.3541633545","64867.615384560544-880656.3541633545","25019.992006393608","25019.992006393608"
"952867.6153845601-1516656.354163353","953867.6153845601-1504656.3541633533","12041.594578792065","12041.594578792065"
"-50132.38461543934-1796656.3541633526","-11132.384615439456-1797656.3541633526","39012.8184062622","39012.8184062622"
"324867.6153845603-1024656.3541633543","344867.6153845603-1040656.3541633543","25612.496949731394","25612.496949731394"
"295867.6153845603-939656.3541633545","338867.6153845603-921656.3541633545","46615.448083226656","46615.448083226656"
"330867.6153845603-934656.3541633545","333867.6153845603-931656.3541633545","4242.640687119285","4242.640687119285"
"577867.6153845603-1184656.3541633538","580867.6153845603-1191656.3541633538","7615.773105863908","7615.773105863908"
"75867.61538456054-902656.3541633545","134867.61538456054-922656.3541633545","62297.672508690084","62297.672508690084"
"-573132.3846154391-1159656.354163354","-571132.3846154391-1164656.354163354","5385.164807134504","5385.164807134504"
"-496132.38461543916-2337656.3541633515","-483132.38461543916-2338656.3541633515","13038.404810405298","13038.404810405298"
"137867.61538456054-778656.3541633547","139867.61538456054-780656.3541633547","2828.42712474619","2828.42712474619"
"527867.6153845603-1139656.354163354","528867.6153845603-1132656.354163354","7071.067811865475","7071.067811865475"
"-103132.38461543934-876656.3541633545","-34132.384615439456-925656.3541633545","84628.60036654265","84628.60036654265"
"946867.6153845601-1320656.3541633536","953867.6153845601-1323656.3541633536","7615.773105863908","7615.773105863908"
"788867.6153845601-1774656.3541633526","798867.6153845601-1774656.3541633526","10000.0","10000.0"
"419867.6153845603-1069656.354163354","437867.6153845603-1059656.354163354","20591.260281974002","20591.260281974002"
"-373132.3846154392-1719656.3541633529","-369132.3846154392-1721656.3541633529","4472.13595499958","4472.13595499958"
"-291132.3846154393-892656.3541633545","-250132.38461543928-876656.3541633545","44011.36216933077","44011.36216933077"
"536867.6153845603-1099656.354163354","538867.6153845603-1123656.354163354","24083.18915758459","24083.18915758459"
"223867.61538456043-1123656.354163354","229867.61538456043-1124656.354163354","6082.76253029822","6082.76253029822"
"889867.6153845601-1527656.354163353","889867.6153845601-1533656.354163353","6000.0","6000.0"
"142867.61538456054-833656.3541633545","243867.61538456043-926656.3541633545","137295.30217745973","137295.30217745973"
"-384132.3846154392-1251656.3541633538","-335132.3846154392-1313656.3541633536","79025.31240052122","79025.31240052122"
"226867.61538456043-836656.3541633545","275867.6153845604-908656.3541633545","87091.90547921202","87091.90547921202"
"331867.6153845603-1117656.354163354","336867.6153845603-1135656.354163354","18681.541692269406","18681.541692269406"
"372867.6153845603-1079656.354163354","395867.6153845603-1068656.354163354","25495.097567963923","25495.097567963923"
"243867.61538456043-926656.3541633545","249867.61538456043-926656.3541633545","6000.0","6000.0"
"-126132.38461543934-942656.3541633543","70867.61538456054-989656.3541633543","202529.010267665","202529.010267665"
"-103132.38461543934-876656.3541633545","-38132.384615439456-929656.3541633545","83868.94538504693","83868.94538504693"
"226867.61538456043-1078656.354163354","239867.61538456043-1086656.354163354","15264.337522473748","15264.337522473748"
"435867.6153845603-1018656.3541633543","487867.6153845603-1008656.3541633543","52952.80917949491","52952.80917949491"
"631867.6153845603-2719656.3541633505","635867.6153845603-2719656.3541633505","4000.0","4000.0"
"-402132.3846154392-1804656.3541633526","-397132.3846154392-1802656.3541633526","5385.164807134504","5385.164807134504"
"-400132.3846154392-2157656.354163352","-375132.3846154392-2138656.354163352","31400.636936215164","31400.636936215164"
"-176132.38461543934-2240656.3541633515","-168132.38461543934-2225656.3541633515","17000.0","17000.0"
"166867.61538456043-1092656.354163354","178867.61538456043-1117656.354163354","27730.849247724094","27730.849247724094"
"337867.6153845603-1080656.354163354","340867.6153845603-1090656.354163354","10440.30650891055","10440.30650891055"
"535867.6153845603-790656.3541633547","551867.6153845603-894656.3541633545","105223.57150372701","105223.57150372701"
"372867.6153845603-1072656.354163354","395867.6153845603-1082656.354163354","25079.872407968905","25079.872407968905"
"533867.6153845603-1127656.354163354","546867.6153845603-1151656.354163354","27294.688127912363","27294.688127912363"
"889867.6153845601-1576656.354163353","897867.6153845601-1557656.354163353","20615.528128088303","20615.528128088303"
"-195132.38461543934-2233656.3541633515","-187132.38461543934-2252656.3541633515","20615.528128088303","20615.528128088303"
"-400132.3846154392-2157656.354163352","-374132.3846154392-2142656.354163352","30016.66203960727","30016.66203960727"
"49867.615384560544-884656.3541633545","65867.61538456054-878656.3541633545","17088.007490635064","17088.007490635064"
"264867.6153845604-921656.3541633545","274867.6153845604-910656.3541633545","14866.068747318506","14866.068747318506"
"889867.6153845601-1527656.354163353","898867.6153845601-1519656.354163353","12041.594578792296","12041.594578792296"
"955867.6153845601-1349656.3541633536","961867.6153845601-1350656.3541633536","6082.76253029822","6082.76253029822"
"580867.6153845603-1191656.3541633538","582867.6153845603-1194656.3541633538","3605.5512754639894","3605.5512754639894"
"952867.6153845601-1350656.3541633536","955867.6153845601-1349656.3541633536","3162.2776601683795","3162.2776601683795"
"560867.6153845603-954656.3541633543","602867.6153845603-961656.3541633543","42579.33771208754","42579.33771208754"
"327867.6153845603-937656.3541633545","330867.6153845603-934656.3541633545","4242.640687119285","4242.640687119285"
"-330132.3846154392-2325656.3541633515","-301132.3846154392-2329656.3541633515","29274.562336608895","29274.562336608895"
"239867.61538456043-925656.3541633545","277867.6153845604-904656.3541633545","43416.58669218482","43416.58669218482"
"454867.6153845603-1151656.354163354","455867.6153845603-1155656.354163354","4123.105625617661","4123.105625617661"
"454867.6153845603-1137656.354163354","491867.6153845603-1146656.354163354","38078.86552931954","38078.86552931954"
"792867.6153845601-1359656.3541633536","797867.6153845601-1323656.3541633536","36345.5636907725","36345.5636907725"
"-149132.38461543934-2246656.3541633515","-141132.38461543934-2241656.3541633515","9433.981132056604","9433.981132056604"
"-7132.384615439456-1886656.3541633524","11867.615384560544-1764656.3541633526","123470.64428438018","123470.64428438018"
"-483132.38461543916-2361656.3541633515","-475132.38461543916-2361656.3541633515","8000.0","8000.0"
"223867.61538456043-1123656.354163354","249867.61538456043-1144656.354163354","33421.549934136805","33421.549934136805"
"530867.6153845603-1146656.354163354","553867.6153845603-1145656.354163354","23021.728866442678","23021.728866442678"
"220867.61538456043-1174656.3541633538","256867.61538456043-1273656.3541633538","105342.29919647663","105342.29919647663"
"-174132.38461543934-2230656.3541633515","-163132.38461543934-2223656.3541633515","13038.404810405298","13038.404810405298"
"457867.6153845603-1157656.354163354","471867.6153845603-1134656.354163354","26925.824035672522","26925.824035672522"
"545867.6153845603-1006656.3541633543","552867.6153845603-1043656.3541633543","37656.340767525464","37656.340767525464"
"-122132.38461543934-1753656.3541633526","-106132.38461543934-1745656.3541633526","17888.54381999832","17888.54381999832"
"490867.6153845603-1045656.3541633543","511867.6153845603-1031656.3541633543","25238.858928247926","25238.858928247926"
"-400132.3846154392-2157656.354163352","-384132.3846154392-2159656.354163352","16124.5154965971","16124.5154965971"
"-258132.38461543928-2269656.3541633515","-255132.38461543928-2240656.3541633515","29154.759474226503","29154.759474226503"
"97867.61538456054-936656.3541633545","134867.61538456054-915656.3541633545","42544.09477236529","42544.09477236529"
"-334132.3846154392-2218656.354163352","-331132.3846154392-2221656.3541633515","4242.640687118956","4242.640687118956"
"-126132.38461543934-951656.3541633543","-43132.384615439456-936656.3541633545","84344.53153583802","84344.53153583802"
"148867.61538456054-822656.3541633547","153867.61538456054-820656.3541633547","5385.164807134504","5385.164807134504"
"511867.6153845603-1052656.3541633543","517867.6153845603-1046656.3541633543","8485.28137423857","8485.28137423857"
"170867.61538456043-956656.3541633543","187867.61538456043-945656.3541633543","20248.456731316586","20248.456731316586"
"12867.615384560544-691656.3541633547","26867.615384560544-688656.3541633547","14317.821063276353","14317.821063276353"
"543867.6153845603-1019656.3541633543","797867.6153845601-1330656.3541633536","401543.2728859985","401543.2728859985"
"184867.61538456043-1206656.3541633538","203867.61538456043-1201656.3541633538","19646.8827043885","19646.8827043885"
"72867.61538456054-1050656.3541633543","86867.61538456054-1060656.354163354","17204.650534085118","17204.650534085118"
"548867.6153845603-1129656.354163354","551867.6153845603-1148656.354163354","19235.384061671346","19235.384061671346"
"949867.6153845601-1323656.3541633536","1002867.6153845601-1306656.3541633536","55659.68020030298","55659.68020030298"
"541867.6153845603-1124656.354163354","552867.6153845603-1095656.354163354","31016.124838541644","31016.124838541644"
"215867.61538456043-1180656.3541633538","242867.61538456043-1178656.3541633538","27073.972741361766","27073.972741361766"
"-349132.3846154392-2177656.354163352","-334132.3846154392-2218656.354163352","43657.759905886145","43657.759905886145"
"553867.6153845603-1004656.3541633543","790867.6153845601-1363656.3541633536","430174.38324474805","430174.38324474805"
"155867.61538456054-1103656.354163354","155867.61538456054-1106656.354163354","3000.0","3000.0"
"415867.6153845603-977656.3541633543","445867.6153845603-988656.3541633543","31953.090617340913","31953.090617340913"
"301867.6153845603-942656.3541633543","333867.6153845603-931656.3541633545","33837.84863137719","33837.84863137719"
"313867.6153845603-942656.3541633543","337867.6153845603-926656.3541633545","28844.410203711785","28844.410203711785"
"178867.61538456043-1202656.3541633538","195867.61538456043-1188656.3541633538","22022.71554554524","22022.71554554524"
"328867.6153845603-1037656.3541633543","346867.6153845603-1015656.3541633543","28425.340807103792","28425.340807103792"
"-517132.3846154391-1914656.3541633524","-515132.3846154391-1911656.3541633524","3605.5512754639894","3605.5512754639894"
"584867.6153845603-1173656.3541633538","617867.6153845603-1194656.3541633538","39115.21443121589","39115.21443121589"
"243867.61538456043-926656.3541633545","273867.6153845604-912656.3541633545","33105.8907144937","33105.8907144937"
"530867.6153845603-1146656.354163354","540867.6153845603-1151656.354163354","11180.339887498949","11180.339887498949"
"-170132.38461543934-2126656.354163352","-121132.38461543934-2184656.354163352","75927.59709091287","75927.59709091287"
"-550132.3846154391-2327656.3541633515","-532132.3846154391-2326656.3541633515","18027.756377319947","18027.756377319947"
"936867.6153845601-1490656.3541633533","937867.6153845601-1501656.3541633533","11045.36101718726","11045.36101718726"
"-535132.3846154391-1914656.3541633524","-532132.3846154391-1916656.3541633524","3605.5512754639894","3605.5512754639894"
"437867.6153845603-1020656.3541633543","463867.6153845603-1021656.3541633543","26019.223662515375","26019.223662515375"
"489867.6153845603-1037656.3541633543","513867.6153845603-1032656.3541633543","24515.301344262527","24515.301344262527"
"361867.6153845603-1155656.354163354","395867.6153845603-1191656.3541633538","49517.67361255962","49517.67361255962"
"544867.6153845603-1023656.3541633543","547867.6153845603-1004656.3541633543","19235.384061671346","19235.384061671346"
"499867.6153845603-1052656.3541633543","504867.6153845603-1053656.3541633543","5099.019513592785","5099.019513592785"
"474867.6153845603-776656.3541633547","483867.6153845603-766656.3541633547","13453.62404707371","13453.62404707371"
"-86132.38461543934-1795656.3541633526","-66132.38461543934-1800656.3541633526","20615.528128088303","20615.528128088303"
"988867.6153845601-1468656.3541633533","993867.6153845601-1441656.3541633533","27459.060435491963","27459.060435491963"
"898867.6153845601-1519656.354163353","937867.6153845601-1517656.354163353","39051.248379533274","39051.248379533274"
"384867.6153845603-1156656.354163354","396867.6153845603-1184656.3541633538","30463.09242345542","30463.09242345542"
"238867.61538456043-983656.3541633543","257867.61538456043-994656.3541633543","21954.49840010015","21954.49840010015"
"69867.61538456054-991656.3541633543","70867.61538456054-983656.3541633543","8062.25774829855","8062.25774829855"
"336867.6153845603-1084656.354163354","352867.6153845603-1098656.354163354","21260.291625469297","21260.291625469297"
"433867.6153845603-1014656.3541633543","477867.6153845603-982656.3541633543","54405.88203494177","54405.88203494177"
"336867.6153845603-1122656.354163354","337867.6153845603-1132656.354163354","10049.875621120891","10049.875621120891"
"258867.61538456043-925656.3541633545","260867.61538456043-924656.3541633545","2236.06797749979","2236.06797749979"
"741867.6153845601-1230656.3541633538","790867.6153845601-1363656.3541633536","141739.19711921588","141739.19711921588"
"494867.6153845603-1050656.3541633543","504867.6153845603-1053656.3541633543","10440.30650891055","10440.30650891055"
"412867.6153845603-1173656.3541633538","517867.6153845603-1208656.3541633538","110679.71810589328","110679.71810589328"
"431867.6153845603-1050656.3541633543","437867.6153845603-1059656.354163354","10816.653826391774","10816.653826391774"
"889867.6153845601-1533656.354163353","895867.6153845601-1520656.354163353","14317.821063276353","14317.821063276353"
"-291132.3846154393-892656.3541633545","-277132.3846154393-902656.3541633545","17204.650534085253","17204.650534085253"
"590867.6153845603-1034656.3541633543","790867.6153845601-1363656.3541633536","385020.7786600607","385020.7786600607"
"940867.6153845601-1329656.3541633536","943867.6153845601-1325656.3541633536","5000.0","5000.0"
"-103132.38461543934-876656.3541633545","-31132.384615439456-902656.3541633545","76550.63683601844","76550.63683601844"
"-475132.38461543916-2361656.3541633515","-471132.38461543916-2365656.3541633515","5656.85424949238","5656.85424949238"
"847867.6153845601-1548656.354163353","869867.6153845601-1516656.354163353","38832.9756778952","38832.9756778952"
"317867.6153845603-1136656.354163354","337867.6153845603-1132656.354163354","20396.07805437114","20396.07805437114"
"-84132.38461543934-1822656.3541633526","-57132.38461543934-1837656.3541633524","30886.89042296089","30886.89042296089"
"534867.6153845603-1118656.354163354","558867.6153845603-1098656.354163354","31240.998703626617","31240.998703626617"
"-532132.3846154391-2326656.3541633515","-529132.3846154391-2334656.3541633515","8544.003745317532","8544.003745317532"
"439867.6153845603-1022656.3541633543","491867.6153845603-983656.3541633543","65000.0","65000.0"
"-497132.38461543916-2338656.3541633515","-471132.38461543916-2349656.3541633515","28231.18842698621","28231.18842698621"
"-84132.38461543934-1820656.3541633526","-38132.384615439456-1819656.3541633526","46010.868281309246","46010.868281309246"
"602867.6153845603-961656.3541633543","677867.6153845601-1019656.3541633543","94810.33698916994","94810.33698916994"
"833867.6153845601-1524656.354163353","847867.6153845601-1514656.354163353","17204.650534085253","17204.650534085253"
"455867.6153845603-1155656.354163354","471867.6153845603-1134656.354163354","26400.757564888172","26400.757564888172"
"539867.6153845603-777656.3541633547","546867.6153845603-752656.3541633547","25961.50997149434","25961.50997149434"
"-366132.3846154392-1721656.3541633529","-345132.3846154392-1699656.3541633529","30413.8126514911","30413.8126514911"
"-13132.384615439456-1881656.3541633524","9867.615384560544-1799656.3541633526","85164.54661418659","85164.54661418659"
"524867.6153845603-840656.3541633545","539867.6153845603-777656.3541633547","64761.09943476848","64761.09943476848"
"340867.6153845603-1078656.354163354","347867.6153845603-1098656.354163354","21189.62010041709","21189.62010041709"
"454867.6153845603-1151656.354163354","457867.6153845603-1157656.354163354","6708.203932499369","6708.203932499369"
"209867.61538456043-1133656.354163354","219867.61538456043-1124656.354163354","13453.62404707371","13453.62404707371"
"602867.6153845603-1644656.3541633529","616867.6153845603-1645656.3541633529","14035.668847618199","14035.668847618199"
"-183132.38461543934-2133656.354163352","-170132.38461543934-2126656.354163352","14764.8230602334","14764.8230602334"
"517867.6153845603-1208656.3541633538","536867.6153845603-1308656.3541633536","101788.99744078411","101788.99744078411"
"533867.6153845603-1113656.354163354","534867.6153845603-1118656.354163354","5099.019513592785","5099.019513592785"
"135867.61538456054-986656.3541633543","158867.61538456054-1006656.3541633543","30479.501308256342","30479.501308256342"
"122867.61538456054-936656.3541633545","133867.61538456054-926656.3541633545","14866.068747318506","14866.068747318506"
"422867.6153845603-994656.3541633543","443867.6153845603-973656.3541633543","29698.484809834998","29698.484809834998"
"530867.6153845603-1146656.354163354","536867.6153845603-1126656.354163354","20880.6130178211","20880.6130178211"
"782867.6153845601-1200656.3541633538","792867.6153845601-1158656.354163354","43174.06628984558","43174.06628984558"
"895867.6153845601-1520656.354163353","898867.6153845601-1519656.354163353","3162.2776601683795","3162.2776601683795"
"82867.61538456054-929656.3541633545","122867.61538456054-936656.3541633545","40607.8810084939","40607.8810084939"
"-498132.38461543916-2340656.3541633515","-471132.38461543916-2349656.3541633515","28460.498941515412","28460.498941515412"
"-88132.38461543934-1794656.3541633526","-87132.38461543934-1776656.3541633526","18027.756377319947","18027.756377319947"
"153867.61538456054-820656.3541633547","268867.6153845604-917656.3541633545","150446.00360262126","150446.00360262126"
"212867.61538456043-945656.3541633543","217867.61538456043-973656.3541633543","28442.925306655783","28442.925306655783"
"222867.61538456043-918656.3541633545","257867.61538456043-861656.3541633545","66887.96603276258","66887.96603276258"
"-43132.384615439456-936656.3541633545","52867.615384560544-961656.3541633543","99201.81449953417","99201.81449953417"
"-208132.38461543934-2075656.354163352","-206132.38461543934-2065656.354163352","10198.03902718557","10198.03902718557"
"528867.6153845603-1183656.3541633538","549867.6153845603-1191656.3541633538","22472.20505424423","22472.20505424423"
"-83132.38461543934-1826656.3541633524","-39132.384615439456-1836656.3541633524","45122.0566907138","45122.0566907138"
"410867.6153845603-1106656.354163354","419867.6153845603-1123656.354163354","19235.384061671346","19235.384061671346"
"939867.6153845601-1370656.3541633536","948867.6153845601-1371656.3541633536","9055.385138137417","9055.385138137417"
"528867.6153845603-1132656.354163354","529867.6153845603-1145656.354163354","13038.404810405298","13038.404810405298"
"-316132.3846154392-2008656.3541633522","-267132.3846154393-2024656.3541633522","51546.09587543944","51546.09587543944"
"562867.6153845603-944656.3541633543","631867.6153845603-1007656.3541633543","93434.46901438462","93434.46901438462"
"791867.6153845601-1160656.354163354","792867.6153845601-1158656.354163354","2236.06797749979","2236.06797749979"
"229867.61538456043-1203656.3541633538","233867.61538456043-1175656.3541633538","28284.2712474619","28284.2712474619"
"78867.61538456054-891656.3541633545","122867.61538456054-936656.3541633545","62936.47591023825","62936.47591023825"
"466867.6153845603-1163656.354163354","471867.6153845603-1134656.354163354","29427.877939124322","29427.877939124322"
"580867.6153845603-1191656.3541633538","613867.6153845603-1176656.3541633538","36249.137920783716","36249.137920783716"
"416867.6153845603-975656.3541633543","422867.6153845603-994656.3541633543","19924.858845171275","19924.858845171275"
"435867.6153845603-1006656.3541633543","477867.6153845603-982656.3541633543","48373.5464897913","48373.5464897913"
"42867.615384560544-863656.3541633545","65867.61538456054-878656.3541633545","27459.060435491963","27459.060435491963"
"-338132.3846154392-2173656.354163352","-315132.3846154392-2186656.354163352","26419.689627245814","26419.689627245814"
"-390132.3846154392-1251656.3541633538","-366132.3846154392-1257656.3541633538","24738.633753705963","24738.633753705963"
"-208132.38461543934-2075656.354163352","-191132.38461543934-2058656.354163352","24041.630560342615","24041.630560342615"
"95867.61538456054-887656.3541633545","128867.61538456054-908656.3541633545","39115.21443121589","39115.21443121589"
"364867.6153845603-1154656.354163354","395867.6153845603-1172656.3541633538","35846.89665786972","35846.89665786972"
"786867.6153845601-1177656.3541633538","790867.6153845601-1222656.3541633538","45177.42799230607","45177.42799230607"
"437867.6153845603-1020656.3541633543","493867.6153845603-985656.3541633543","66037.86792439623","66037.86792439623"
"832867.6153845601-1530656.354163353","838867.6153845601-1518656.354163353","13416.407864998739","13416.407864998739"
"-207132.38461543934-2082656.354163352","-176132.38461543934-2095656.354163352","33615.47262794322","33615.47262794322"
"155867.61538456054-1007656.3541633543","216867.61538456043-974656.3541633543","69354.16353759871","69354.16353759871"
"-239132.38461543928-860656.3541633545","-183132.38461543934-915656.3541633545","78492.03781276158","78492.03781276158"
"567867.6153845603-1233656.3541633538","570867.6153845603-1212656.3541633538","21213.203435596424","21213.203435596424"
"867867.6153845601-1505656.3541633533","876867.6153845601-1503656.3541633533","9219.544457292888","9219.544457292888"
"356867.6153845603-1096656.354163354","358867.6153845603-1081656.354163354","15132.745950421557","15132.745950421557"
"135867.61538456054-1003656.3541633543","175867.61538456043-951656.3541633543","65604.87786742683","65604.87786742683"
"635867.6153845603-1011656.3541633543","677867.6153845601-1026656.3541633543","44598.2062419553","44598.2062419553"
"889867.6153845601-1533656.354163353","937867.6153845601-1517656.354163353","50596.44256269407","50596.44256269407"
"454867.6153845603-1137656.354163354","496867.6153845603-1179656.3541633538","59396.96961966983","59396.96961966983"
"220867.61538456043-1174656.3541633538","301867.6153845603-1208656.3541633538","87846.45695758014","87846.45695758014"
"535867.6153845603-790656.3541633547","544867.6153845603-885656.3541633545","95425.36350467813","95425.36350467813"
"-490132.38461543916-2335656.3541633515","-479132.38461543916-2359656.3541633515","26400.757564888172","26400.757564888172"
"358867.6153845603-1081656.354163354","358867.6153845603-1093656.354163354","12000.0","12000.0"
"361867.6153845603-1155656.354163354","394867.6153845603-1168656.354163354","35468.2957019364","35468.2957019364"
"-360132.3846154392-1259656.3541633538","-340132.3846154392-1288656.3541633536","35227.829907616884","35227.829907616884"
"326867.6153845603-1034656.3541633543","350867.6153845603-1024656.3541633543","26000.0","26000.0"
"441867.6153845603-1001656.3541633543","451867.6153845603-1023656.3541633543","24166.091947189143","24166.091947189143"
"142867.61538456054-833656.3541633545","260867.61538456043-924656.3541633545","149013.42221424208","149013.42221424208"
"82867.61538456054-1080656.354163354","84867.61538456054-1057656.354163354","23086.79276123039","23086.79276123039"
"249867.61538456043-926656.3541633545","260867.61538456043-924656.3541633545","11180.339887498949","11180.339887498949"
"-401132.3846154392-2135656.354163352","-374132.3846154392-2156656.354163352","34205.26275297414","34205.26275297414"
"441867.6153845603-1081656.354163354","442867.6153845603-1085656.354163354","4123.105625617661","4123.105625617661"
"969867.6153845601-1351656.3541633536","987867.6153845601-1382656.3541633536","35846.89665786984","35846.89665786984"
"471867.6153845603-1134656.354163354","504867.6153845603-1159656.354163354","41400.483088968904","41400.483088968904"
"233867.61538456043-1175656.3541633538","263867.6153845604-1273656.3541633538","102489.02380255166","102489.02380255166"
"39867.615384560544-866656.3541633545","60867.615384560544-864656.3541633545","21095.023109728987","21095.023109728987"
"142867.61538456054-841656.3541633545","157867.61538456054-860656.3541633545","24207.43687382041","24207.43687382041"
"-182132.38461543934-2131656.354163352","-113132.38461543934-2176656.354163352","82377.18130647589","82377.18130647589"
"442867.6153845603-1070656.354163354","445867.6153845603-1068656.354163354","3605.5512754639894","3605.5512754639894"
"408867.6153845603-1107656.354163354","418867.6153845603-1108656.354163354","10049.875621120891","10049.875621120891"
"-91132.38461543934-1781656.3541633526","-87132.38461543934-1776656.3541633526","6403.1242374328485","6403.1242374328485"
"402867.6153845603-1117656.354163354","403867.6153845603-1119656.354163354","2236.06797749979","2236.06797749979"
"155867.61538456054-1106656.354163354","194867.61538456043-1105656.354163354","39012.8184062622","39012.8184062622"
"255867.61538456043-985656.3541633543","259867.61538456043-976656.3541633543","9848.857801796104","9848.857801796104"
"340867.6153845603-1097656.354163354","341867.6153845603-1097656.354163354","1000.0","1000.0"
"-532132.3846154391-1916656.3541633524","-514132.3846154391-1902656.3541633524","22803.50850198276","22803.50850198276"
"541867.6153845603-1095656.354163354","552867.6153845603-1095656.354163354","11000.0","11000.0"
"218867.61538456043-1081656.354163354","239867.61538456043-1086656.354163354","21587.0331449229","21587.0331449229"
"-93132.38461543934-986656.3541633543","56867.615384560544-1000656.3541633543","150651.91668213173","150651.91668213173"
"157867.61538456054-1724656.3541633529","284867.6153845604-1744656.3541633526","128565.15857727536","128565.15857727536"
"297867.6153845603-1202656.3541633538","301867.6153845603-1208656.3541633538","7211.102550927979","7211.102550927979"
"-46132.38461543934-1815656.3541633526","-37132.384615439456-1821656.3541633526","10816.65382639187","10816.65382639187"
"192867.61538456043-1187656.3541633538","203867.61538456043-1198656.3541633538","15556.349186104046","15556.349186104046"
"361867.6153845603-1155656.354163354","378867.6153845603-1193656.3541633538","41629.316592997086","41629.316592997086"
"-191132.38461543934-2092656.354163352","-180132.38461543934-2095656.354163352","11401.75425099138","11401.75425099138"
"-546132.3846154391-2326656.3541633515","-529132.3846154391-2329656.3541633515","17262.676501632068","17262.676501632068"
"-497132.38461543916-2338656.3541633515","-479132.38461543916-2359656.3541633515","27658.633371878663","27658.633371878663"
"409867.6153845603-1052656.3541633543","419867.6153845603-1069656.354163354","19723.08292331582","19723.08292331582"
"550867.6153845603-744656.3541633547","562867.6153845603-901656.3541633545","157457.93088949163","157457.93088949163"
"-651132.384615439-2203656.354163352","-650132.384615439-2199656.354163352","4123.105625617661","4123.105625617661"
"159867.61538456054-1094656.354163354","177867.61538456043-1093656.354163354","18027.75637731983","18027.75637731983"
