"ID1","ID2","Dist","DistM","BC_d10000_p0.01_beta0_Cvroliki","BC_d20000_p0.01_beta0_Cvroliki","BC_d50000_p0.01_beta0_Cvroliki","CF_beta0_Cvroliki","BC_d542300_p1.0E-10_beta0_Cvroliki"
"110","135","180313.6156811237","180313.6156811237","8.65519513704183E-37","9.303330122618367E-19","6.12992798981563E-8","24.662568675796823","4.7317404777433926E-4"
"110","123","395576.7940615322","395576.7940615322","7.667277602982844E-80","2.768984940909366E-40","1.5028936086735034E-16","29.259473393221178","5.076596789932183E-8"
"110","119","325613.2675429548","325613.2675429548","7.539568501836034E-66","2.745827471243602E-33","9.450815791259206E-14","31.50341669046776","9.90144436734583E-7"
"110","120","64007.81202322104","64007.81202322104","1.579201672782309E-13","3.9739170509489864E-7","0.0027522477101851266","61.400562578991256","0.06602332053200054"
"110","130","304069.07110062963","304069.07110062963","1.5352735924265782E-61","3.9182567455777806E-31","6.874437311811014E-13","10.835373906002376","2.471570809506523E-6"
"110","124","327053.51244100695","327053.51244100695","3.8841635803453244E-66","1.970828145817216E-33","8.276743613079374E-14","10.959760363127822","9.314091313722753E-7"
"110","114","198040.39991880432","198040.39991880432","2.4655852100305915E-40","1.570218204591512E-20","1.1977991574191714E-8","13.601722782426451","2.22915058767586E-4"
"110","111","342999.9999999999","342999.9999999999","2.511886431509727E-69","5.011872336272869E-35","1.9054607179632737E-14","12.624830066727814","4.7324669523860363E-7"
"110","121","328444.82032755506","328444.82032755506","2.046613971099805E-66","1.430599165070288E-33","7.281270859771588E-14","17.57803759789133","8.779803194115844E-7"
"113","127","316241.9959461423","316241.9959461423","5.6441794186934795E-64","2.3757481808250384E-32","2.2403721336260597E-13","69.65160708501426","1.4740242080873667E-6"
"113","135","536367.4113888722","536367.4113888722","5.32742963485518E-108","2.3081225346274793E-54","3.5099711307841726E-22","51.796589648734205","1.2864615276573354E-10"
"113","123","348485.29380735685","348485.29380735685","2.008820994134664E-70","1.4173288235743545E-35","1.1497098382552591E-14","63.467191961553155","3.7492024804458E-7"
"113","119","401508.40588959004","401508.40588959004","4.992508604957242E-81","7.065768609965403E-41","8.702895412951702E-17","57.10439089308232","3.9463741707430286E-8"
"113","120","506143.2603522443","506143.2603522443","5.906741017818011E-102","2.4303787807290472E-51","5.678970149814039E-21","55.29820476927119","4.642323319223677E-10"
"113","116","162984.66185503447","162984.66185503447","2.529691893221188E-33","5.02960425204726E-17","3.024221007069748E-7","65.06579955193284","9.875667102035714E-4"
"103","134","522008.6206184713","522008.6206184713","3.965298413928355E-105","6.297061547998681E-53","1.317210473541211E-21","9.765721925214557","2.3668600908037E-10"
"103","128","469997.8723356087","469997.8723356087","1.000980305848058E-94","1.000490032857928E-47","1.585203806699235E-19","8.25821698395051","2.1540195181223438E-9"
"103","125","402239.9781225124","402239.9781225124","3.5645472467359913E-81","5.970382941433482E-41","8.135811449624946E-17","8.794888219066689","3.8256365160985086E-8"
"103","136","248515.59307214437","248515.59307214437","1.9809859054076607E-50","1.407475010580174E-25","1.1465058554712054E-10","11.724466418215862","2.614435686353542E-5"
"103","122","331694.1362158812","331694.1362158812","4.5832416598454976E-67","6.769964298166939E-34","5.398020771284067E-14","10.361981747409573","7.648344967025631E-7"
"103","118","257386.8683519026","257386.8683519026","3.3313965344368257E-52","1.8252113670577515E-26","5.064368116107008E-11","12.036305921805296","1.793873618735921E-5"
"103","117","242720.00329597841","242720.00329597841","2.8575862059726062E-49","5.34563953701763E-25","1.9552390760672522E-10","12.093512189954245","3.343863264014442E-5"
"103","110","179075.4031127665","179075.4031127665","1.5308032565433455E-36","1.237256342292633E-18","6.870429309709791E-8","15.085817996069611","4.987162612828639E-4"
"103","115","185129.68427564454","185129.68427564454","9.420265538723108E-38","3.069245108935275E-19","3.933803197264047E-8","14.998890127867131","3.8566721215833346E-4"
"103","112","179805.45041794432","179805.45041794432","1.0937294757640958E-36","1.0458152206599862E-18","6.42365167736087E-8","15.401763015179279","4.834944275269108E-4"
"103","108","165157.50058656087","165157.50058656087","9.300362635313636E-34","3.0496495922177084E-17","2.475711172295847E-7","16.626363881363346","9.00532402052558E-4"
"103","105","166207.7013859464","166207.7013859464","5.734026857655557E-34","2.3945828149503532E-17","2.2474598634049186E-7","16.10530511097345","8.612588759871304E-4"
"103","104","142562.2670975737","142562.2670975737","3.072886931712743E-29","5.5433626362639695E-15","1.983852212204562E-6","19.47794941102274","0.002350471282103159"
"103","135","356407.0706369328","356407.0706369328","5.231013882712443E-72","2.2871409844415894E-36","5.542646417886341E-15","12.120066664151501","2.678314077571792E-7"
"103","119","475446.10630438384","475446.10630438384","8.142893207177823E-96","2.853575512787041E-48","9.597447559850871E-20","20.59858070688798","1.7091662970919008E-9"
"103","120","236685.44526438418","236685.44526438418","4.601622068055724E-48","2.1451391721880714E-24","3.4086482673253955E-10","16.394838765998383","4.3204166063329613E-5"
"103","130","461307.9231923068","461307.9231923068","5.475393821135703E-93","7.399590408350792E-47","3.5292552734050186E-19","8.553418133561228","3.1152442578702796E-9"
"103","124","399224.24776057823","399224.24776057823","1.4293890403550065E-80","1.1955705919580853E-40","1.0740638249986492E-16","9.773986954808448","4.348241987133695E-8"
"103","114","242670.55857684882","242670.55857684882","2.9234002827428093E-49","5.4068477718008755E-25","1.9641635932919227E-10","12.52724619344844","3.350890758078272E-5"
"103","111","361387.6035505365","361387.6035505365","5.278120365226792E-73","7.265067353594729E-37","3.5034494692085333E-15","11.860727011636472","2.1678068651497423E-7"
"103","109","229268.4016605861","229268.4016605861","1.400617885551347E-46","1.1834770321182185E-23","6.749380828803941E-10","13.501027129559633","5.919646141572112E-5"
"103","106","248316.33051412436","248316.33051412436","2.17137031960906E-50","1.4735570296425789E-25","1.1677416739583682E-10","13.304860435681835","2.6366492503013755E-5"
"103","107","175931.8049699938","175931.8049699938","6.510869729490179E-36","2.5516405956737284E-18","9.177572018564224E-8","16.41401005883771","5.699298574598272E-4"
"103","121","299579.705587678","299579.705587678","1.2135533751653313E-60","1.1016139864604713E-30","1.0394695614151076E-12","18.46279514219706","2.9905898710926866E-6"
"112","132","365328.61919099535","365328.61919099535","8.595599299254673E-74","2.931825250463382E-37","2.4369983395300506E-15","10.087768085205093","1.8339681062996697E-7"
"112","134","360202.72070044064","360202.72070044064","9.108688702112668E-73","9.543945044955293E-37","3.907429698677434E-15","11.268378022665358","2.2799048237028405E-7"
"112","128","287383.01967931184","287383.01967931184","3.3373062680490844E-58","1.8268295673239703E-29","3.196533150996666E-12","10.008554027960823","5.0195348787403505E-6"
"112","125","222301.5969353342","222301.5969353342","3.464819484009427E-45","5.886271726661476E-23","1.2821419872663156E-9","10.14854387538852","7.957258587730186E-5"
"112","136","50999.99999999977","50999.99999999977","6.309573444802615E-11","7.943282347243244E-6","0.0091201083935593","23.17525374044473","0.11469939536285294"
"112","122","200688.8138387387","200688.8138387387","7.281774609970308E-41","8.533331477195942E-21","9.385284593914395E-9","13.65445159145894","1.9920614756666776E-4"
"112","118","118072.01192492635","118072.01192492635","2.4299515532680362E-24","1.5588301874380146E-12","1.8928644857701802E-5","19.059003366447456","0.006648975195689615"
"112","117","62936.475910238005","62936.475910238005","2.586454351684845E-13","5.085719567263658E-7","0.0030376725982529003","19.8500093024051","0.06909597936197494"
"112","115","2828.42712474619","2828.42712474619","0.271840759589002","0.5213835052904935","0.7706601718972752","96.31960607862368","0.8868371271221377"
"112","127","523083.167383543","523083.167383543","2.4175002256457314E-105","4.916808138018074E-53","1.1932478173625864E-21","23.313003526238116","2.30135846015038E-10"
"112","135","277027.07448911906","277027.07448911906","3.93174281826631E-56","1.9828622791980058E-28","8.296922251421935E-12","17.99672394433222","7.791604082399463E-6"
"112","123","495065.6522119058","495065.6522119058","9.702185138044817E-100","3.1148330834965807E-50","1.5753386043860842E-20","24.32014390527146","7.431829841996977E-10"
"112","119","426244.0615422106","426244.0615422106","5.638812990158957E-86","2.3746184936024895E-43","8.917385516885944E-18","25.16171604417342","1.3808842040447037E-8"
"112","120","167999.99999999988","167999.99999999988","2.5118864315097437E-34","1.5848931924611653E-17","1.9054607179632713E-7","26.833318276344798","7.981485288710667E-4"
"112","130","304999.9999999996","304999.9999999996","1.0000000000002132E-61","3.1622776601687163E-31","6.309573444802197E-13","9.856155231135435","2.3757828831214447E-6"
"112","124","303995.06574942934","303995.06574942934","1.5884986501460198E-61","3.98559738326141E-31","6.921454527567394E-13","10.558088352406743","2.4793492901039208E-6"
"112","114","158113.88300841884","158113.88300841884","2.3835452345608267E-32","1.5438734516017906E-16","4.736359726846522E-7","14.010335351606944","0.0012144607852453383"
"112","121","286630.4240655551","286630.4240655551","4.719708613542641E-58","2.172489036460861E-29","3.425965911299212E-12","19.062266866421197","5.182524037415659E-6"
"116","127","390778.7097578368","390778.7097578368","6.986474020209244E-79","8.358513037741369E-40","2.3380382381651756E-16","63.172905084385235","6.223708439963137E-8"
