"ID1","ID2","Dist","DistM","BC_d10000_p0.5_beta0_Nplicata","BC_d20000_p0.5_beta0_Nplicata","BC_d30000_p0.5_beta0_Nplicata","BC_d40000_p0.5_beta0_Nplicata","BC_d50000_p0.5_beta0_Nplicata","BC_d60000_p0.5_beta0_Nplicata","BC_d70000_p0.5_beta0_Nplicata","BC_d80000_p0.5_beta0_Nplicata","BC_d90000_p0.5_beta0_Nplicata","BC_d100000_p0.5_beta0_Nplicata","BC_d110000_p0.5_beta0_Nplicata","BC_d120000_p0.5_beta0_Nplicata","BC_d130000_p0.5_beta0_Nplicata","BC_d140000_p0.5_beta0_Nplicata","BC_d150000_p0.5_beta0_Nplicata","BC_d160000_p0.5_beta0_Nplicata","BC_d170000_p0.5_beta0_Nplicata","BC_d180000_p0.5_beta0_Nplicata","BC_d190000_p0.5_beta0_Nplicata","BC_d200000_p0.5_beta0_Nplicata"
"93","58","932.1463328000001","932146.3197058383","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"94","58","448.19301199999813","448193.0009000634","1.8872526514653167","1.9426272391539467","1.9615255510792922","1.9710588749473223","1.9768060172294248","1.9806488070034218","1.9833992374859089","1.9854651183210374","1.9870737293228418","1.9883617627429042","1.9894163657237471","1.9902957226744282","1.9910401642018307","1.9916785272185746","1.9922319770637142","1.9927163995258566","1.9931439503951047","1.9935240895215314","1.993864288941978","1.9941705289476748"
"95","58","877.6904879999994","877690.4755831223","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"96","58","1774.9331287999994","1774933.1162702434","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"97","58","831.0285855999989","831028.5706997466","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"98","58","1072.9331287999994","1072933.116270242","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"99","58","1036.6143719999989","1036614.3571373736","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"100","58","1356.857012799999","1356856.9978244938","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"101","58","1205.099653599999","1205099.6385116125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"102","58","1434.4549936","1434454.9775709407","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"103","58","1123.4966248000007","1123496.6081312825","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104","58","899.8986439999996","899898.6283848352","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"105","58","576.2132039999997","576213.2034355962","0.9608470346564976","0.9802280523717415","0.9867748787618624","0.9900646708027417","0.9920438082251369","0.993365430625539","0.9943105244651476","0.9950199348770565","0.9955720484381742","0.9960139598545479","0.9963756696366114","0.9966771947955562","0.996932402738136","0.9971512044144296","0.9973408713775501","0.9975068595639113","0.997653342669821","0.9977835679335344","0.9979000996833942","0.9980049898946136"
"106","58","1473.4083144000022","1473408.2963767145","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"107","58","840.9718104000065","840971.7882377537","0.9433747023144704","0.9712747820851061","0.9807569822281506","0.9855327402400724","0.9884093503887812","0.9903317536200434","0.9917071875275624","0.992740016439386","0.9935440714211471","0.994187784268536","0.994714768613195","0.9951541356091747","0.9955260592598281","0.9958449615916939","0.9961214262441078","0.9963633957745467","0.9965769471124764","0.9967668089483854","0.9969367159881433","0.9970896570863305"
"108","58","760.876353600004","760876.3338082485","1.885759784384682","1.942031035295185","1.961162864439862","1.970800104654351","1.9766054104323945","1.980485213615176","1.9832612134135346","1.9853457939065928","1.9869686652630763","1.9882679276894057","1.9893315992616403","1.9902184315739362","1.9909691402442378","1.99161283261205","1.992170869473242","1.9926592813648987","1.993090333540129","1.9934735701488668","1.9938165291948051","1.9941252433249415"
"109","58","699.9238839999989","699923.881554251","0.9526430241362915","0.9760343355314358","0.9839583839479804","0.9879445002283458","0.9903439169352695","0.9919467646743854","0.9930932439395135","0.9939539728922793","0.9946239444691265","0.9951602468624183","0.9955992548113811","0.9959652427039738","0.9962750298488362","0.9965406383783421","0.9967708897153352","0.9969724032751756","0.9971502431890361","0.997308349744013","0.9974498347533389","0.997577188423241"
"110","58","602.4549936000001","602454.977570939","0.9591008979342222","0.9793369685323955","0.9861767645974854","0.9896145555378596","0.9916829797829139","0.9930643305433366","0.9940521875423124","0.9947937251198661","0.995370858985165","0.9958328071433045","0.9962109241852993","0.9965261313901089","0.9967929230758693","0.9970216585121471","0.9972199383469704","0.997393465549011","0.9975466028618947","0.9976827446564188","0.997804571485053","0.9979142283499642"
"111","58","791.6000791999968","791600.0717874997","1.878231966765924","1.9381445129537025","1.9585440086140595","1.968825437606414","1.975020602849764","1.9791617141543454","1.9821250516037323","1.9843505130456927","1.9860831827057237","1.987470425237627","1.9886061741651266","1.989553135370501","1.9903547681185514","1.9910421431203074","1.9916380632346558","1.9921596420021443","1.9926199738232104","1.9930292484010281","1.9933955138481965","1.9937252112279142"
"112","58","1619.9604671999973","1619960.4614807134","0.8937876115146116","0.9454034120493809","0.9632627738655326","0.9723185753904843","0.9777928701317505","0.9814595120867353","0.9840869571757316","0.9860621559468168","0.9876011621374967","0.9888340963638695","0.9898440055121739","0.9906863843248959","0.9913997263048347","0.9920115710896378","0.9925421419990957","0.9930066243217196","0.9934166421725464","0.9937812446094446","0.9941075812694299","0.9944013758859496"
"113","58","936.7413640000075","936741.3408594541","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"114","58","745.8477679999977","745847.7631085023","0.949615391179868","0.9744821143458037","0.9829148918593751","0.9871586064791228","0.9897136248277018","0.9914206432485532","0.9926417443942531","0.9935585571465443","0.9942722191172918","0.9948435177593016","0.9953111880745256","0.9957010812731667","0.9960311101946806","0.9963140791910216","0.9965593840140229","0.9967740752781165","0.9969635471556372","0.9971319968375761","0.99728273909935","0.9974184266190903"
"115","58","1236.8317728000127","1236831.7446550764","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"59","58","209.55634959999998","209556.34918610402","1.917202973333597","1.9579700057260228","1.9718375326527329","1.978824417590631","1.9830336642141075","1.9858469873483346","1.9878600187749518","1.9893717178530275","1.9905486262935486","1.9914908735203074","1.9922622797872953","1.992905446294686","1.993449897096461","1.9939167392739612","1.994321462855556","1.9946756927807707","1.9949883236403916","1.9952662768146503","1.9955150189012034","1.995738924853267"
"60","58","1339.0","1339000.0000000028","0.9113644494177108","0.9546540993562593","0.9695361970943626","0.9770640200909352","0.9816087402936954","0.9846502917758988","0.9868285968649888","0.9884654875568166","0.989740501688228","0.9907616970259273","0.991598004141543","0.9922954659656058","0.9928860091276162","0.993392468697538","0.9938316092877089","0.9942160165461109","0.99455532289564","0.9948570257520565","0.9951270479912252","0.9953701306679478"
"61","58","10.071068","10071.067811865476","0.9993021703574947","0.9996510242867231","0.999767335990822","0.9998254969176987","0.9998603950978828","0.999883661228056","0.9999002802239271","0.9999127446521014","0.9999224393147697","0.9999301951125803","0.9999365408100793","0.9999418289220908","0.9999463035002515","0.9999501388688973","0.9999534628669564","0.9999563713743223","0.9999589377113763","0.9999612189053981","0.9999632599781447","0.9999650969471786"
"62","58","574.4974759999993","574497.4746830595","0.9609613103797403","0.9802863410145733","0.9868139970046677","0.9900941071507159","0.9920674043079252","0.9933851201848494","0.99432741726301","0.9950347266054165","0.9955852039259299","0.9960258050411772","0.9963864418928753","0.9966870723476097","0.9969415228096943","0.9971596749081915","0.9973487786732407","0.9975142738855503","0.9976603218781083","0.9977901602671425","0.99790634578039","0.9980109243095374"
"63","58","466.1076511999984","466107.6477383256","0.968208211387308","0.9839757168687182","0.9892884086153126","0.9919555014559465","0.9935592073152","0.9946297847014801","0.9953951890268717","0.9959696287818953","0.9964166444386423","0.9967744014144825","0.9970672072069369","0.9973112777370363","0.9975178456194648","0.9976949378576959","0.9978484432285188","0.9979827798022847","0.9981013270920484","0.9982067142824889","0.9983010175166757","0.9983858980446801"
"64","58","821.6640007999981","821663.9969244304","0.9446380803970477","0.971924935577356","0.9811946005501436","0.9858625338135921","0.9886739464853199","0.9905526742935701","0.9918968080793118","0.99290610523533","0.9936918241075469","0.9943208468524232","0.9948357979821358","0.9952651276386459","0.9956285512919174","0.9959401629010207","0.9962103051839039","0.9964467397886","0.9966554051568586","0.9968409221673972","0.9970069403423125","0.9971563803398257"
"65","58","50.28427199999996","50284.271247461904","0.9965206269592614","0.9982587975867087","0.9988388612650911","0.9991290194898298","0.9993031548821464","0.9994192620042357","0.9995022039221252","0.9995644148777155","0.9996128038535241","0.9996515167207752","0.9996831920000441","0.9997095888327948","0.9997319251587654","0.9997510709782337","0.9997676643183603","0.9997821837168912","0.9997949951259991","0.9998063831830262","0.9998165726071601","0.9998257431776676"
"66","58","850.462991199998","850462.9867976537","0.9427542804638842","0.9709553442171706","0.9805419328240446","0.9853706633633714","0.9882793082878104","0.9902231732412873","0.9916139886417464","0.9926583820042882","0.9934714483749736","0.9941223809410039","0.9946552793484303","0.9950995795604013","0.9954756809028978","0.9957981666189923","0.9960777387427635","0.9963224287369467","0.9965383815899821","0.9967303789766687","0.9969021974672037","0.9970568594323013"
"67","58","246.2497871999999","246249.78336205604","0.9830761109977493","0.9915019470468777","0.9943265768067258","0.9957419078490558","0.9965920732949831","0.997159253482976","0.9975645798066008","0.9978686826677425","0.9981052712057285","0.9982945824229355","0.9984495001260405","0.9985786165760691","0.9986878819981778","0.9987815475901629","0.998862731542423","0.9989337729137716","0.998996460672664","0.9990521864275802","0.9991020489484409","0.9991469273449903"
"68","58","467.5979807999995","467597.9797464476","0.9681081989253217","0.9839248949616641","0.9892543441185964","0.9919298840954758","0.9935386802411068","0.994612660345019","0.9953804996937055","0.995956768185987","0.996405207658829","0.9967641046110693","0.997057843722419","0.9973026924384688","0.9975099190844136","0.9976875761949255","0.9978415712844217","0.9979763364859845","0.9980952620728433","0.9982009856030142","0.9982955898331082","0.9983807413061759"
"69","58","205.8284272","205828.42712474667","0.9858343511066424","0.9928919131036582","0.995255643715769","0.9964396183932362","0.9971506791621387","0.9976250015490635","0.9979639413852652","0.9982182218298944","0.9984160403016107","0.9985743233040486","0.9987038462429962","0.998811794858803","0.9989031451086929","0.9989814519725906","0.9990493228868093","0.9991087137193302","0.999161120327086","0.9992077062861409","0.9992493903011773","0.9992869074014973"
"70","58","437.4335543999977","437433.5495461299","8.398621210843642","8.69365702042084","8.79449249098124","8.845386582174374","8.876076700127694","8.896601091699711","8.911292962210457","8.922329176097172","8.930923171675563","8.937804847991556","8.943439598551377","8.948138174297302","8.95211598840622","8.955527073504639","8.958484490277954","8.961073100952325","8.963357844521314","8.965389259359478","8.967207265323465","8.968843813367503"
"71","58","1399.6761951999977","1399676.190233251","0.9075395243035393","0.9526486888163649","0.9681779393591664","0.9760372374127767","0.9807834066052239","0.9839603342407489","0.986235866704029","0.9879459688731852","0.989278098133774","0.9903450947044792","0.9912189478250722","0.9919477477371219","0.9925648431073846","0.9930940875385519","0.9935529943068628","0.9939547116811637","0.9943093030707417","0.9946246016129774","0.9949067955834379","0.9951608386107641"
"72","58","507.2619815999977","507261.9766708763","0.9654502354331793","0.982573272297379","0.9883481740670554","0.9912483403755988","0.9929925234232558","0.9941570168072322","0.9949896337928613","0.9956145541200163","0.9961008746031921","0.9964901020197119","0.9968086739379075","0.9970742283336944","0.997298983462675","0.9974916710393432","0.9976586970530356","0.9978048677572265","0.9979338596928079","0.9980485331902412","0.9981511469627876","0.9982435083784477"
"73","58","739.8650103999985","739865.0070512068","0.9500092718478158","0.9746841908268625","0.9830507706100973","0.9872609537639289","0.989795713725196","0.9914891681758794","0.9927005520987467","0.9936100612231786","0.9943180332710745","0.9948847740945662","0.9953487113943718","0.9957354910697315","0.9960628835695164","0.9963435913874022","0.9965869354852906","0.9967999103246241","0.9969878670969703","0.9971549695363677","0.9973045059856664","0.9974391079632712"
"74","58","1644.3746807999973","1644374.6750430868","0.8922763656933987","0.9446038141429447","0.9627195620113476","0.9719073073822136","0.9774619893289981","0.9811827362990788","0.9838490808936501","0.9858535932795567","0.9874154815701698","0.9886667736548033","0.9896917374337384","0.9905466855727088","0.9912706800584291","0.9918916679222838","0.9924301720709615","0.992901603019935","0.993317757473741","0.9936878189704097","0.9940190434859343","0.9943172399464888"
"75","58","557.7178263999974","557717.8207935919","0.9620796322922867","0.9808565808986993","0.9871966512920883","0.9903820378514038","0.9922982012431443","0.9935777026947054","0.9944926422793557","0.9951793998327154","0.9957138724546863","0.9961416572170568","0.9964917996296404","0.9967836789869231","0.9970307206026763","0.9972425192897442","0.9974261145452803","0.9975867881205702","0.9977285804163755","0.997854634931705","0.9979674340501536","0.9980689641588184"
"76","58","745.4579431999969","745457.93616377","0.9496410507004728","0.9744952799785501","0.9829237448813429","0.9871652749051448","0.9897189733725766","0.9914251080547349","0.9926455760833128","0.9935619129702712","0.9942752042137785","0.9948462058894212","0.9953136329776748","0.9957033233120872","0.9960331804548579","0.9963160021214719","0.9965611791908804","0.9967757586188938","0.9969651317774457","0.9971334936776411","0.9972841573726792","0.9974197741620231"
"77","58","828.9015935999969","828901.586977666","1.8284023297193595","1.912020488240023","1.940850390117805","1.9554498411425423","1.9642692105671973","1.9701738186740776","1.974403703501713","1.9775828665784876","1.980059556893432","1.9820434381506975","1.9836682879089738","1.9850234815617753","1.9861710027050257","1.987155190093639","1.9880085991582057","1.9887556725018483","1.9894151188361047","1.9900015011969765","1.990526324972136","1.9909988003563268"
"78","58","663.4285063999969","663428.498912247","0.9550559442301845","0.9772696374236665","0.9847884294769048","0.9885694904374029","0.990845091732276","0.9923650686500936","0.9934521937968783","0.9942683191359377","0.9949035467817077","0.9954120210909029","0.9958282388118507","0.9961752198534621","0.9964689136256102","0.9967207200599766","0.9969390037730607","0.9971300412363162","0.9972986341042481","0.9974485183615782","0.9975826444227437","0.997703373298348"
"79","58","522.9015935999969","522901.58697766555","5.604573683331449","5.798615074042675","5.864913116516384","5.898371443182221","5.918546198752674","5.932037784503035","5.941695137409699","5.948949388382249","5.954598251847851","5.959121548357954","5.96282521046443","5.965913510360863","5.968528047647405","5.970770072689305","5.9727139028848555","5.9744153195827705","5.975917007893857","5.977252186994204","5.978447096269651","5.979522737009013"
"80","58","524.0853607999968","524085.3531617391","1.9038544223738452","1.9512937679028584","1.9673866664381396","1.9754863094168207","1.9803632122810508","1.9836216350907607","1.9859525910528197","1.9877027308343296","1.9890650912844952","1.990155698807945","1.9910484898356806","1.9917928096273618","1.992422851161616","1.9929630564391707","1.993431361077628","1.9938412241957284","1.9942029429829309","1.9945245297231216","1.9948123122490118","1.9950713544984109"
"81","58","858.1980599999966","858198.0515339477","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"82","58","898.5706423999967","898570.6345359784","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"83","58","740.4407007999966","740440.6922210667","0.9499713636073053","0.9746647442106979","0.9830376948707918","0.9872511049427587","0.9897878144311606","0.9914825741639597","0.9926948931803156","0.9936051051311877","0.9943136247157812","0.994880804132415","0.9953451006542309","0.9957321799379388","0.9960598261348407","0.9963407515405137","0.9965842843139198","0.9967974243201011","0.9969855268866485","0.9971527589671411","0.9973024114480101","0.9974371178838368"
"84","58","636.6539047999966","636653.895656663","1.9045908638750566","1.951706979737727","1.9676724358640056","1.9757045395618036","1.980539680831551","1.9837697429443772","1.9860801855525159","1.987814800015118","1.9891650018719815","1.990245829914719","1.9911305847163745","1.9918681836763585","1.9924925213110163","1.9930278250874767","1.9934918724598083","1.993898003382736","1.9942564235602451","1.9945750738750347","1.994860225618722","1.9951168973737858"
"85","59","813.3666832000036","813366.6658163706","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"86","59","1128.6803920000038","1128680.374315356","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"87","59","781.3078096000046","781307.7913133248","0.947284194964942","0.9732852587833343","0.9821099185784603","0.9865522078346053","0.9892272204158592","0.9910145904972643","0.9922932603065762","0.9932533452420914","0.9940007201414097","0.9945990249421418","0.995088814906719","0.9954971574531312","0.9958428089469824","0.9961391771768522","0.996396100986439","0.9966209636778124","0.996819414076635","0.9969958476048983","0.9971537356530216","0.9972958562744266"
"88","59","752.2123528000021","752212.3368838197","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"89","59","880.8347224000055","880834.7032479062","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"90","59","769.2174007999994","769217.3875177032","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"91","59","803.680392000004","803680.3743153551","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"92","59","840.7930912000048","840793.0726875631","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"93","59","1038.9301792000078","1038930.1576774111","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"94","59","656.9036920000009","656903.6790187181","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"95","59","984.4743344000073","984474.3135546953","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"96","59","1881.7169752000073","1881716.9542418164","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"97","59","944.4276552000093","944427.6323604692","0.9366339482331628","0.9677985060089537","0.9784154416164847","0.9837675060749637","0.9869927872472587","0.9891488470480491","0.9906917727486879","0.991850546239182","0.9927527514757954","0.9934751065060758","0.9940665151874888","0.9945596246822254","0.9949770622279579","0.9953350052865054","0.9956453267629003","0.9959169374195731","0.9961566554128719","0.9963697865129169","0.996560521412771","0.9967322140404994"
"98","59","1179.7169752000073","1179716.954241815","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"99","59","1143.3982184000097","1143398.1951089469","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"100","59","1463.6408592000098","1463640.8357960666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"101","59","1311.88350000001","1311883.4764831858","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"102","59","1541.238840000011","1541238.8155425135","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"103","59","1230.2804712000116","1230280.4461028555","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"104","59","1006.6824904000106","1006682.4663564083","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"105","59","793.0","792999.9999999998","0.9465167881383223","0.972890943599704","0.9818446404028921","0.9863523425225409","0.9890668913739202","0.9908807397476712","0.992178381953409","0.9931527286991366","0.9939112154136666","0.9945184218373837","0.9950155030023542","0.9954299270906372","0.9957807284418361","0.9960815137092993","0.9963422677651442","0.9965704835580556","0.9967718938444083","0.9969509593824897","0.9971112031837112","0.997255444626593"
"106","59","1580.192160800013","1580192.1343482875","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"107","59","1062.5697912000114","1062569.7679842003","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"108","59","991.0895576000086","991089.5372438449","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"109","59","930.1370879999986","930137.0849898474","0.9375621874962989","0.9682779495043243","0.9787385503307996","0.9840111531402093","0.9871883390940392","0.989312160205665","0.990831972154191","0.9919733631203054","0.9928620205886581","0.993573519722642","0.994156034603745","0.9946417245449062","0.99505287828422","0.9954054310451551","0.9957110778091525","0.9959785957139368","0.9962147006112387","0.9964246186183168","0.9966124774866981","0.9967815807500869"
"110","59","826.810333600005","826810.3166302664","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"111","59","1021.8132831999968","1021813.275223096","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"112","59","1726.7443136000002","1726744.2994522862","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"113","59","1166.954568000012","1166954.5442950504","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"114","59","976.0609719999975","976060.9665440987","0.9345824835509162","0.9667380635678499","0.9777005938981449","0.9832283883044926","0.9865600553148655","0.9887874361550842","0.9903815006726991","0.9915787353026952","0.992510918299741","0.9932572956262972","0.9938683854482947","0.9943779141529061","0.9948092578514419","0.995179129942293","0.9954997969902708","0.9957804654152919","0.9960281797390951","0.9962484219810545","0.9964455221091975","0.9966229455648195"
"115","59","1346.7800456000195","1346780.0128269668","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"60","59","1343.3259031999999","1343325.901807807","0.9110912188830222","0.9545109841604874","0.9694392971946292","0.9769907799772153","0.9815498752259316","0.9846010853105074","0.9867863264372279","0.988428439482199","0.9897075275194355","0.9907319896046214","0.9915709745615258","0.992270671394911","0.9928631081887026","0.9933711926753402","0.9938117428745178","0.9941973845681747","0.9945377809220526","0.994840453298636","0.9951113435039867","0.9953552077548102"
"61","59","240.28427199999993","240284.2712474619","0.9834826950626278","0.9917069602773935","0.9944636369371838","0.9958448474925166","0.9966744944696865","0.9972279764112034","0.99762350882748","0.9979202610892899","0.9981511294300219","0.9983358625581306","0.9984870332747164","0.9986130263576595","0.9987196483069155","0.998811047609847","0.9988902671050119","0.9989595893174508","0.9990207599706918","0.9990751370292537","0.9991237926957388","0.9991675848215507"
"62","59","681.281322399997","681281.3126546324","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"63","59","572.8914975999979","572891.4857098986","7.435153770788854","7.712091228739737","7.806819527918435","7.854645981309424","7.883491006582926","7.902783454123371","7.916594441727104","7.9269694883606014","7.93504894327698","7.9415187983213995","7.946816479374873","7.951234078021901","7.95497408131015","7.958181284072256","7.960961969596154","7.963395915115917","7.9655441698099345","7.967454245759628","7.969163673027519","7.970702490294042"
"64","59","928.4478471999984","928447.8348960032","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"65","59","212.12489360000023","212124.89168102786","0.9854041896141148","0.9926752689646876","0.9951108651882019","0.9963309033472201","0.9970636441123392","0.9975524373125464","0.9979017220134434","0.9981637657955833","0.9983676251984758","0.9985307426976594","0.9986642222924483","0.9987754689180879","0.998869610357433","0.99895031008226","0.9990202551175641","0.9990814610408819","0.9991354693813844","0.9991834792461671","0.9992264373964379","0.9992651013107879"
"66","59","957.2468375999989","957246.8247692266","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"67","59","433.87215679999815","433872.1497261422","0.9703739889040839","0.9850756259821293","0.9900255031705419","0.9925097611520651","0.9940033071243887","0.9950002528494865","0.995712969062132","0.9962478412283086","0.9966640515461862","0.9969971449930981","0.9972697587953819","0.9974969939049874","0.9976893102078201","0.9978541822641883","0.9979970934183312","0.9981221574678666","0.998232521114893","0.998330632378966","0.9984184243152587","0.9984974436587698"
"68","59","574.3818271999969","574381.8177180206","2.8166860984361923","2.906737450139784","2.9374620935141103","2.9529596255379227","2.9623017436834216","2.9685480659542636","2.973018684743737","2.9763765582248864","2.978991150989626","2.9810846626439007","2.9827987517099404","2.9842279957846","2.9854379504835102","2.986475488343485","2.987375011887973","2.988162341927236","2.9888572363627737","2.9894750710340663","2.9900279907559177","2.9905257156528275"
"69","59","322.6467583999995","322646.75298172585","0.9778840550536465","0.9888802025794866","0.9925729944994008","0.9944245585158719","0.9955371544057091","0.9962795764740944","0.9968102169038303","0.9972083826943453","0.9975181771506951","0.9977660820080572","0.9979689590797133","0.9981380548171152","0.9982811582042255","0.998403834579891","0.9985101662997291","0.9986032158441837","0.9986853255843257","0.9987583176878654","0.998823630934144","0.9988824165075973"
